Percentual de nascidos vivos de residentes do sexo feminino que fizeram mais de 6 consultas de pré-natal - Municípios da UF: Bahia;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Pintadas;18,1;12,2;16,4;34,5;18,8;19,2;23,9;27,5;25,0;20,6;33,7;39,3;54,1;26,7;47,3;60,0;78,6;74,7;77,4;77,1
Piraí do Norte;4,0;6,2;17,4;13,7;9,6;7,0;18,5;15,9;14,8;5,6;10,4;19,0;20,8;22,0;31,7;38,1;48,6;51,6;67,4;67,2
Piripá;16,6;24,2;50,9;36,3;37,6;52,8;55,5;50,4;56,3;49,6;44,3;68,8;67,0;60,2;68,9;57,0;59,6;59,0;76,9;83,6
Piritiba;24,7;29,9;38,5;32,8;29,5;24,6;26,5;24,8;26,6;30,6;35,2;38,5;40,1;35,4;53,8;58,7;60,3;67,5;72,9;76,9
Planaltino;8,2;16,0;11,9;6,8;13,8;25,9;10,4;19,0;17,9;21,2;35,6;55,0;64,5;70,0;76,2;76,5;82,4;61,6;68,8;63,0
Planalto;27,9;35,7;38,7;31,7;35,3;16,1;20,9;17,8;36,0;41,1;34,2;41,0;48,9;50,6;63,7;55,1;56,1;56,7;73,6;73,7
Poções;24,6;21,1;22,2;19,2;19,2;21,8;22,9;24,4;25,4;34,2;36,4;33,0;45,2;46,3;48,1;50,2;61,8;56,4;71,5;71,3
Pojuca;14,0;11,9;21,0;26,1;35,1;37,4;35,9;32,4;31,7;54,3;58,1;57,1;57,1;57,3;60,4;56,5;54,8;56,3;59,6;64,7
Ponto Novo;33,0;15,6;23,9;16,6;17,4;29,8;22,4;22,5;32,8;30,9;24,8;50,4;49,8;54,4;61,9;54,1;53,7;74,1;86,2;87,9
Porto Seguro;32,5;36,4;43,4;38,3;33,1;29,9;31,3;41,5;45,9;47,0;47,3;46,5;50,4;49,9;56,6;54,9;58,5;59,0;61,9;65,5
Potiraguá;21,9;10,0;17,6;17,3;21,3;19,1;21,6;19,8;24,3;22,3;24,5;31,7;23,2;38,1;44,7;47,8;50,9;35,7;42,7;40,2
Prado;23,8;26,0;31,3;28,6;39,3;35,3;33,8;34,2;30,5;31,2;29,9;34,8;32,9;35,6;37,8;42,8;47,5;44,8;47,6;49,8
Presidente Dutra;30,7;27,0;27,8;36,4;29,1;30,8;26,8;29,3;35,5;41,4;46,3;54,4;63,5;71,7;73,4;81,1;81,0;68,5;74,2;78,6
Presidente Jânio Quadros;20,9;34,4;48,3;43,8;36,0;48,5;44,4;45,5;31,7;38,6;34,8;44,4;50,0;56,5;64,0;60,8;59,6;64,6;83,7;68,7
Presidente Tancredo Neves;22,6;9,2;17,0;21,4;24,6;28,8;20,2;17,3;24,9;30,4;29,4;46,4;48,4;45,7;51,9;52,5;55,1;46,7;67,5;67,5
Queimadas;50,7;62,1;45,4;44,8;48,1;32,6;22,8;17,0;21,9;32,6;31,2;27,8;41,3;35,8;34,3;28,1;38,8;42,8;46,6;48,8
Quijingue;15,4;15,6;8,7;9,3;12,9;14,2;21,7;31,8;30,0;39,4;46,9;58,7;64,8;58,8;61,1;66,2;55,1;65,6;75,4;74,3
Quixabeira;14,0;18,5;23,5;10,7;13,2;13,1;18,4;16,7;27,5;35,7;42,4;63,7;73,3;68,5;74,1;75,0;74,5;80,2;78,0;76,6
Rafael Jambeiro;17,5;23,8;21,6;24,4;28,0;21,2;26,3;26,8;31,6;34,8;47,0;39,9;48,0;39,0;40,5;59,8;65,7;64,7;68,0;74,7
Remanso;53,7;45,4;18,3;13,5;13,2;8,1;10,2;9,0;12,9;8,9;6,5;23,7;26,0;23,2;29,1;27,0;32,0;22,2;27,2;24,4
Retirolândia;55,1;57,5;74,2;57,4;76,1;65,9;61,6;65,2;60,1;62,7;65,0;62,8;66,0;67,7;67,8;83,5;89,0;85,7;89,5;89,5
Riachão das Neves;14,1;11,4;8,4;8,1;5,2;11,1;18,8;24,0;29,9;29,4;42,5;43,5;47,5;43,1;52,7;58,7;52,7;58,0;71,0;71,0
Riachão do Jacuípe;22,8;21,3;21,3;30,9;21,1;26,5;30,0;31,8;23,4;32,2;34,0;42,0;44,7;41,5;46,4;49,2;51,1;52,5;57,1;58,1
Riacho de Santana;1,8;66,9;80,9;79,1;77,5;62,1;64,3;62,1;68,7;39,9;46,1;51,7;56,7;55,9;56,6;61,1;68,4;68,4;74,3;70,3
Ribeira do Amparo;18,3;7,7;9,9;18,5;27,8;31,7;16,1;11,9;19,0;22,1;17,9;27,9;39,0;42,1;58,3;64,5;71,7;60,4;70,9;80,4
Ribeira do Pombal;9,3;14,0;17,6;12,5;21,7;14,0;24,3;16,6;22,0;20,7;28,9;41,2;42,5;42,3;38,2;45,5;51,9;51,8;53,3;64,0
Ribeirão do Largo;10,4;19,6;15,5;21,0;13,3;14,4;23,8;30,1;33,3;17,1;28,1;28,6;36,7;31,4;32,8;44,2;32,1;41,7;60,6;30,6
Rio de Contas;27,8;24,9;29,5;46,2;40,0;47,9;53,8;53,0;50,7;54,2;60,3;69,4;78,0;53,5;72,4;75,0;73,8;74,4;81,3;89,2
Rio do Antônio;17,3;12,0;14,1;20,3;23,8;37,5;47,6;58,4;50,3;56,5;76,5;76,9;63,4;59,5;75,7;71,6;71,3;65,7;71,9;78,7
Rio do Pires;28,2;39,0;29,3;44,4;39,9;46,7;40,6;49,0;48,2;54,2;67,0;77,9;82,2;73,2;71,4;69,1;71,0;69,2;70,7;75,0
Rio Real;3,9;12,6;14,6;19,9;12,7;20,8;47,1;53,6;52,5;54,9;56,1;43,2;44,5;35,6;57,4;43,1;53,0;52,3;65,7;65,5
Rodelas;26,9;21,4;36,5;31,8;27,5;23,9;40,4;37,2;37,0;52,9;46,7;57,6;51,7;50,7;56,7;67,0;69,2;71,5;71,4;74,9
Ruy Barbosa;13,8;15,1;19,9;20,0;16,1;11,7;13,0;18,5;18,6;19,6;21,9;38,6;41,7;41,5;47,3;71,0;75,8;79,2;71,7;80,0
Salinas da Margarida;11,6;16,8;13,5;19,5;24,7;21,5;27,7;21,4;27,0;28,0;35,3;54,6;51,4;53,4;61,0;53,6;61,7;54,7;68,5;81,3
Salvador;48,9;47,2;44,6;47,3;40,3;40,2;46,1;44,3;45,4;48,3;50,6;47,5;46,5;48,2;51,3;53,6;56,8;61,3;61,0;62,1
Santa Bárbara;9,7;8,5;11,2;16,8;19,1;21,7;26,0;27,7;33,9;36,5;26,2;33,0;26,2;32,5;28,8;44,8;69,1;77,0;62,9;64,2
Santa Brígida;9,6;11,2;9,5;13,2;14,4;17,0;16,7;19,9;18,3;19,3;33,6;39,3;31,4;48,8;47,1;55,7;57,1;57,8;66,8;75,2
Santa Cruz Cabrália;53,0;27,7;29,3;32,8;32,7;31,5;34,2;51,7;49,3;35,6;30,5;29,8;37,1;42,1;50,1;53,1;51,3;56,9;62,9;66,2
Santa Cruz da Vitória;20,3;26,5;25,0;47,7;40,9;55,9;32,1;37,3;39,3;47,2;37,5;60,0;54,1;68,4;64,9;65,8;76,9;59,7;62,9;66,1
Santa Inês;15,3;12,4;18,0;29,6;28,2;24,2;52,3;47,7;40,1;28,8;39,3;45,0;40,3;46,5;50,0;63,7;59,3;55,4;75,7;79,8
Santaluz;25,8;32,6;30,0;29,7;24,0;26,3;23,8;20,0;16,8;26,0;31,5;43,8;48,9;52,5;56,6;60,3;63,7;61,9;65,4;79,2
Santa Luzia;13,6;9,1;8,6;10,7;9,1;10,0;16,9;15,0;25,0;16,2;20,3;31,2;23,9;33,3;41,1;49,2;44,7;47,3;56,9;62,6
Santa Maria da Vitória;5,2;4,3;6,8;19,0;14,6;15,8;17,1;19,7;19,2;16,3;18,0;37,2;46,2;39,5;49,2;55,4;54,5;66,5;68,8;67,3
Santana;49,8;31,6;38,7;40,8;33,2;22,8;17,1;23,6;22,8;33,2;24,6;36,4;38,4;43,7;49,8;44,3;45,6;46,6;57,0;59,1
Santanópolis;12,9;13,9;9,9;30,7;23,6;26,0;25,7;32,2;25,3;31,2;32,3;33,9;35,2;28,3;31,2;59,1;68,7;71,4;76,9;77,8
Santa Rita de Cássia;20,3;15,1;12,2;21,7;23,5;19,9;24,2;38,3;39,4;35,7;44,6;58,4;57,1;56,0;57,5;45,5;35,5;55,5;69,6;76,6
Santa Teresinha;6,9;13,5;18,1;14,5;20,1;18,9;25,2;43,2;30,7;40,6;59,9;68,5;64,7;51,8;75,0;80,6;81,1;85,2;80,3;78,9
Santo Amaro;67,4;68,4;63,2;46,5;41,5;43,0;45,2;47,9;51,0;47,6;47,1;43,6;45,3;41,3;41,7;41,3;44,8;48,8;52,7;54,1
Santo Antônio de Jesus;5,3;6,9;5,4;9,9;16,1;15,8;17,7;30,0;31,6;32,4;37,6;56,2;56,0;51,9;54,2;57,8;61,3;56,3;64,0;72,6
Santo Estêvão;19,2;19,1;15,7;23,2;26,1;19,9;23,5;28,6;27,7;32,4;32,1;31,2;34,2;33,8;29,1;48,5;70,9;76,5;76,1;71,7
São Desidério;8,5;34,3;36,1;49,4;38,5;60,9;62,4;50,9;48,0;53,0;54,3;63,8;68,4;68,9;72,8;81,9;83,2;78,8;77,6;80,7
São Domingos;42,9;24,8;31,1;34,3;23,9;18,4;19,0;28,4;40,5;41,8;61,8;65,2;70,3;55,3;63,3;67,3;66,7;74,4;80,3;86,3
São Félix;18,1;21,4;32,7;55,0;63,5;45,5;81,3;86,0;85,2;85,3;78,1;61,1;69,4;59,9;63,6;68,8;67,6;74,5;78,4;81,5
São Félix do Coribe;4,7;23,5;19,6;36,6;23,7;17,7;18,1;22,6;19,7;29,5;25,7;32,6;33,9;40,9;47,3;52,8;66,8;70,5;72,6;74,2
São Felipe;9,5;23,3;16,8;22,8;26,3;17,9;19,1;28,6;30,3;25,3;26,9;41,9;49,5;46,7;53,1;66,8;62,3;64,8;71,9;67,9
São Francisco do Conde;59,2;64,9;58,8;46,4;42,2;25,1;26,1;31,2;33,7;29,0;38,9;38,8;44,5;28,9;38,5;40,9;47,8;49,6;58,9;61,5
São Gabriel;31,7;19,9;16,6;28,5;31,9;30,4;20,7;15,5;20,1;18,5;28,3;25,0;29,8;26,8;39,2;38,5;45,1;47,4;62,3;67,1
São Gonçalo dos Campos;21,2;24,9;28,3;38,0;36,3;38,1;36,0;47,1;45,1;39,9;41,6;41,9;35,3;31,2;29,3;46,7;80,5;77,4;74,6;64,4
São José da Vitória;8,7;9,4;12,6;20,0;16,8;10,9;20,5;17,8;14,2;13,9;12,9;26,9;40,0;39,2;31,9;62,6;58,2;53,5;69,6;68,2
São José do Jacuípe;6,0;9,3;12,2;20,3;13,5;32,0;39,9;24,1;34,7;31,2;27,8;50,9;51,4;50,0;72,6;71,2;72,1;64,6;73,6;70,2
São Miguel das Matas;9,5;8,1;29,8;61,9;72,3;64,8;66,3;57,7;55,8;60,4;51,3;27,2;20,5;29,5;46,1;60,0;58,5;59,4;57,0;67,0
São Sebastião do Passé;45,5;48,7;44,0;38,1;45,0;42,2;42,1;44,8;49,2;54,7;54,5;56,6;56,7;50,0;59,9;66,7;60,4;62,6;68,3;66,9
Sapeaçu;18,2;19,0;23,0;20,1;21,1;13,7;20,0;27,5;25,6;20,5;29,5;54,0;59,3;61,6;64,4;67,0;67,6;55,8;54,7;74,9
Sátiro Dias;35,2;34,6;21,9;21,5;17,0;12,1;31,2;12,0;20,3;18,8;23,2;25,5;27,7;31,7;45,5;43,1;50,2;59,4;63,5;62,7
Saubara;69,4;57,0;60,7;36,3;30,4;31,5;33,3;35,1;40,0;45,1;47,3;43,8;40,6;29,9;39,8;43,6;36,3;47,7;61,7;68,5
Saúde;16,5;20,7;23,0;23,1;19,1;17,6;14,7;25,0;22,5;34,3;45,8;51,3;53,1;59,0;61,4;59,1;62,0;66,9;73,7;76,7
Seabra;34,0;33,5;35,5;24,8;32,4;38,5;41,5;43,1;59,4;65,0;63,3;55,5;65,6;68,4;74,9;74,5;69,7;64,9;78,3;74,8
Sebastião Laranjeiras;**;8,2;19,7;27,0;26,5;27,0;36,4;63,9;48,4;56,7;60,6;73,7;73,9;74,8;69,6;74,5;63,1;69,9;71,1;70,3
Senhor do Bonfim;55,9;60,4;60,4;54,9;59,1;59,9;61,8;58,1;55,7;49,6;48,4;58,3;59,1;58,3;56,5;61,8;61,4;73,0;78,0;87,0
Serra do Ramalho;**;7,2;13,5;11,5;8,6;10,0;7,3;16,0;22,1;25,7;20,8;28,4;46,4;54,0;59,6;61,3;59,6;59,4;67,1;66,8
Sento Sé;30,7;23,0;20,5;17,7;12,4;8,3;8,3;7,7;9,0;16,9;25,8;27,5;31,5;27,1;40,3;36,9;41,2;51,1;56,5;62,6
Serra Dourada;2,0;2,4;23,4;40,0;33,0;28,3;28,8;20,7;34,3;57,9;51,9;55,5;58,8;63,1;72,8;77,5;75,9;74,7;83,6;83,6
Serra Preta;13,7;26,0;25,2;30,5;25,9;21,1;18,5;25,6;26,4;28,8;27,2;28,4;17,9;20,8;22,2;34,6;62,3;69,4;69,4;58,2
Serrinha;27,0;26,2;27,2;25,6;25,0;62,1;34,7;44,4;57,9;38,9;36,8;43,2;45,7;46,4;46,1;48,5;53,5;47,0;52,5;59,1
Serrolândia;20,0;20,6;21,5;26,7;27,1;28,2;13,9;27,6;30,2;33,1;43,3;45,6;49,1;59,4;55,6;71,2;64,9;59,9;71,5;76,1
Simões Filho;34,4;30,3;24,9;23,7;27,1;27,2;31,3;31,0;31,6;33,5;33,7;33,6;35,8;33,4;36,1;37,4;35,9;42,4;48,7;49,6
Sítio do Mato;19,3;9,6;8,2;9,4;8,7;13,9;13,0;8,9;4,1;21,1;32,1;38,8;42,7;43,3;45,8;72,5;75,1;62,0;76,0;69,2
Sítio do Quinto;19,2;12,9;14,4;15,5;29,8;48,4;41,2;41,3;41,3;31,1;56,4;51,5;69,0;53,8;70,9;74,3;72,6;66,0;79,1;79,0
Sobradinho;45,1;49,4;45,1;37,2;32,2;16,6;26,4;29,2;29,2;34,6;47,5;46,0;49,0;37,5;53,7;57,2;60,8;69,5;67,1;66,9
Souto Soares;28,4;25,1;12,8;14,1;16,3;12,6;23,0;25,5;39,3;52,5;56,2;54,7;63,1;59,2;60,9;81,6;83,8;79,7;82,9;84,6
Tabocas do Brejo Velho;16,6;10,3;17,2;33,5;24,6;18,3;18,7;21,7;55,7;47,6;60,9;54,3;50,4;65,9;75,5;71,9;78,0;78,9;74,5;81,0
Tanhaçu;13,1;12,9;7,7;16,5;22,1;26,8;42,8;42,5;45,4;43,1;49,2;53,2;62,0;64,7;64,4;60,1;63,4;66,7;67,8;64,7
Tanque Novo;20,2;32,3;31,9;34,4;28,2;23,8;31,8;33,5;42,0;40,9;51,7;53,8;49,3;64,6;75,7;75,4;71,4;73,7;81,6;80,3
Tanquinho;8,9;22,1;15,9;24,1;23,7;15,0;24,8;32,2;35,5;35,3;35,7;21,8;22,4;11,5;26,8;40,3;68,9;65,6;58,8;64,8
Taperoá;8,2;16,9;26,6;14,3;19,2;28,4;19,2;18,2;19,0;21,0;18,7;32,6;24,2;25,0;28,8;44,2;41,1;44,1;44,9;51,3
Tapiramutá;22,4;15,1;18,2;23,7;26,3;25,7;40,1;46,4;45,6;38,7;48,9;60,9;56,6;60,6;60,7;66,8;62,0;64,1;71,4;70,8
Teixeira de Freitas;29,1;23,7;52,8;63,2;42,4;32,6;39,7;36,1;32,9;45,5;53,6;50,1;50,1;52,2;54,9;60,6;61,2;58,4;61,8;63,2
Teodoro Sampaio;15,7;13,3;18,5;29,2;26,1;35,7;23,5;38,5;45,2;26,1;33,3;20,5;33,8;31,4;27,6;46,8;80,0;76,5;78,1;59,0
Teofilândia;21,6;23,7;23,0;21,7;18,3;29,7;15,8;18,5;36,3;35,9;34,3;49,3;48,4;48,3;51,9;59,5;58,6;54,8;68,9;78,0
Teolândia;10,3;10,6;20,8;23,3;19,7;21,0;24,2;19,7;19,1;19,5;18,2;26,2;35,4;36,0;43,9;52,0;58,4;57,6;62,8;75,1
Terra Nova;46,7;57,3;36,5;40,8;37,4;32,2;35,5;31,8;31,3;38,0;41,6;39,7;33,9;37,8;36,4;57,7;71,4;70,5;72,7;75,0
Tremedal;12,9;19,4;24,9;29,6;23,5;21,3;22,2;25,7;25,9;17,9;33,9;55,7;55,0;50,5;53,0;62,6;69,3;66,5;77,6;76,0
Tucano;22,7;15,9;21,2;20,0;20,1;19,0;23,7;25,2;29,8;31,1;31,1;43,6;50,7;52,9;54,1;56,6;53,6;59,5;65,6;66,0
Uauá;12,7;11,8;10,9;13,0;9,7;13,3;12,0;12,9;16,1;25,1;25,7;29,6;34,4;49,0;44,4;41,8;59,3;59,1;63,3;66,9
Ubaíra;13,8;13,9;19,3;15,8;19,5;14,2;12,5;13,9;15,6;18,4;27,9;45,5;55,6;63,5;62,5;70,1;74,2;76,8;76,5;77,1
Ubaitaba;17,6;17,3;19,3;18,7;19,0;29,1;34,8;28,7;22,0;22,6;27,1;32,6;36,0;37,2;35,8;44,9;47,5;47,9;44,3;47,6
Ubatã;24,7;27,0;36,6;30,1;28,5;22,4;20,4;12,7;14,5;19,9;27,3;35,8;43,6;32,4;38,8;47,2;52,3;57,5;51,2;59,2
Uibaí;17,8;20,7;18,7;11,7;14,0;13,1;27,1;52,9;54,4;46,1;56,5;67,5;73,6;78,2;77,2;74,6;84,6;81,1;77,8;80,6
Umburanas;9,6;23,0;46,0;34,8;30,3;42,4;29,8;38,7;28,3;36,6;40,3;42,9;39,4;44,4;52,1;54,9;46,2;54,1;67,3;68,7
Una;19,0;22,3;31,6;27,8;26,2;30,6;15,4;19,4;19,4;16,1;17,2;20,8;25,9;31,3;31,7;42,8;57,2;57,6;51,5;58,1
Urandi;5,2;12,9;35,2;54,2;36,7;34,7;42,6;41,5;44,8;50,7;71,4;84,2;82,0;79,9;87,1;85,9;88,6;87,9;86,8;89,1
Uruçuca;18,6;27,8;21,8;17,4;18,0;15,4;17,6;14,8;12,6;18,5;15,0;31,1;31,1;26,5;21,4;41,1;37,3;37,9;37,8;37,1
Utinga;13,0;14,5;12,3;14,6;19,2;15,4;10,2;19,7;20,6;27,3;37,0;48,2;57,0;49,2;43,8;55,1;60,7;73,7;76,5;83,7
Valença;25,7;28,4;41,2;33,0;42,3;47,1;27,6;24,7;31,2;28,9;27,0;37,8;37,7;36,1;36,4;43,7;50,1;54,4;52,0;57,7
Valente;40,3;47,0;44,8;54,7;64,0;60,6;53,2;54,5;68,3;56,4;59,0;62,3;63,8;60,9;70,6;74,6;71,2;71,9;84,0;77,6
Várzea da Roça;4,9;15,6;11,5;7,4;11,1;12,9;14,3;21,5;26,8;23,6;44,5;53,8;46,7;36,2;52,1;53,9;64,1;68,9;74,4;77,2
Várzea do Poço;25,9;21,3;27,9;23,6;15,3;18,2;6,7;20,3;22,1;19,6;46,7;53,9;51,7;65,9;58,8;71,6;69,9;74,5;88,6;87,4
Várzea Nova;14,7;17,2;18,0;18,0;37,6;41,4;57,7;41,9;38,8;43,1;35,4;49,1;37,7;32,1;47,9;59,9;52,1;59,1;67,6;75,7
Varzedo;**;3,3;3,5;11,5;11,9;9,9;13,9;20,8;25,4;20,0;26,9;49,3;54,3;47,3;54,3;49,1;64,5;60,6;66,0;76,3
Vera Cruz;41,0;35,6;35,6;23,8;19,7;26,2;22,5;29,0;21,9;27,9;24,3;21,9;31,9;37,7;43,8;52,4;58,0;58,5;59,3;65,4
Vereda;14,8;20,4;16,7;20,2;16,3;17,7;17,2;9,7;14,3;29,1;24,6;35,5;37,8;49,1;51,8;42,2;72,5;52,2;70,2;72,9
Vitória da Conquista;31,9;44,3;43,2;39,8;44,8;48,0;46,1;45,0;47,1;44,1;38,0;44,2;47,6;50,6;49,3;52,9;49,8;49,3;56,3;57,8
Wagner;4,8;7,8;15,0;14,5;18,7;32,9;21,9;8,9;21,6;24,5;38,0;50,9;52,0;51,9;46,7;49,2;73,0;80,8;88,9;96,4
Wanderley;8,6;4,2;5,9;7,4;4,3;12,0;17,3;21,0;37,4;23,6;39,1;51,3;51,3;43,9;63,2;72,6;65,4;72,6;75,3;78,5
Wenceslau Guimarães;8,1;13,7;17,7;20,0;13,6;19,1;17,8;20,9;15,9;20,7;17,8;25,6;26,7;26,9;39,1;34,2;48,9;48,7;58,1;64,3
Xique-Xique;12,5;17,5;15,9;15,0;14,2;11,7;11,2;14,8;14,2;14,8;19,6;29,6;29,6;17,8;31,7;29,2;35,8;37,2;51,5;54,5
Bahia;29,8;30,7;30,9;31,8;31,5;31,1;34,0;35,0;37,2;38,9;41,4;44,1;46,3;47,0;51,0;55,0;58,8;60,6;63,7;66,2
Nordeste;31,3;32,6;33,7;35,2;35,7;35,2;38,5;39,9;41,4;42,3;45,1;47,0;49,7;50,6;54,7;57,6;59,6;61,4;64,8;67,5
Brasil;43,7;45,5;47,8;49,9;52,0;52,8;54,5;55,8;57,0;57,9;60,6;61,3;61,7;62,4;64,6;66,5;67,7;69,3;70,8;72,4
** - Para evitar a interpretação inadequada de taxas instáveis, foram suprimidos valores baseados em baixa frequência de casos (maior que 0 e menor que 5).;;;;;;;;;;;;;;;;;;;;
** - Indicador não calculado, pois o denominador é igual a zero.;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
PROADESS - Projeto de Avaliação do Desempenho do Sistema de Saúde;;;;;;;;;;;;;;;;;;;;
URL: https://www.proadess.icict.fiocruz.br/;;;;;;;;;;;;;;;;;;;;
