 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2012
"Município";"Nascim_p/resid.mãe"
"291350 Iguaí";323
"291360 Ilhéus";2640
"291370 Inhambupe";495
"291380 Ipecaetá";214
"291390 Ipiaú";703
"291400 Ipirá";887
"291410 Ipupiara";107
"291420 Irajuba";96
"291430 Iramaia";118
"291440 Iraquara";345
"291450 Irará";392
"291460 Irecê";1195
"291465 Itabela";512
"291470 Itaberaba";928
"291480 Itabuna";3212
"291490 Itacaré";342
"291500 Itaeté";246
"291510 Itagi";150
"291520 Itagibá";209
"291530 Itagimirim";112
"291535 Itaguaçu da Bahia";180
"291540 Itaju do Colônia";65
"291550 Itajuípe";288
"291560 Itamaraju";1084
"291570 Itamari";132
"291580 Itambé";358
"291590 Itanagra";94
"291600 Itanhém";254
"291610 Itaparica";274
"291620 Itapé";138
"291630 Itapebi";173
"291640 Itapetinga";1115
"291650 Itapicuru";423
"291660 Itapitanga";102
"291670 Itaquara";134
"291680 Itarantim";254
"291685 Itatim";236
"291690 Itiruçu";135
"291700 Itiúba";610
"291710 Itororó";275
"291720 Ituaçu";250
"291730 Ituberá";466
"291733 Iuiú";139
"291735 Jaborandi";137
"291740 Jacaraci";115
"291750 Jacobina";1258
"291760 Jaguaquara";763
"291770 Jaguarari";444
"291780 Jaguaripe";200
"291790 Jandaíra";170
"291800 Jequié";2604
"291810 Jeremoabo";499
"291820 Jiquiriçá";142
"291830 Jitaúna";161
"291835 João Dourado";382
"291840 Juazeiro";3907
"291845 Jucuruçu";104
"291850 Jussara";225
"291855 Jussari";83
"291860 Jussiape";50
"291870 Lafaiete Coutinho";36
"291875 Lagoa Real";145
"291880 Laje";325
"291890 Lajedão";38
"291900 Lajedinho";51
"291905 Lajedo do Tabocal";71
"291910 Lamarão";92
"291915 Lapão";359
"291920 Lauro de Freitas";3083
"291930 Lençóis";124
"291940 Licínio de Almeida";146
"291950 Livramento de Nossa Senhora";530
"291955 Luís Eduardo Magalhães";1454
"291960 Macajuba";179
"291970 Macarani";276
"291980 Macaúbas";561
"291990 Macururé";102
"291992 Madre de Deus";304
"291995 Maetinga";91
"292000 Maiquinique";135
"292010 Mairi";221
"292020 Malhada";266
"292030 Malhada de Pedras";95
"292040 Manoel Vitorino";205
"292045 Mansidão";120
"292050 Maracás";373
"292060 Maragogipe";521
"292070 Maraú";217
"292080 Marcionílio Souza";141
"292090 Mascote";244
"292100 Mata de São João";744
"292105 Matina";172
"292110 Medeiros Neto";318
"292120 Miguel Calmon";424
"292130 Milagres";194
"292140 Mirangaba";195
"292145 Mirante";113
"292150 Monte Santo";685
"292160 Morpará";127
"292170 Morro do Chapéu";542
"292180 Mortugaba";128
"292190 Mucugê";223
"292200 Mucuri";700
"292205 Mulungu do Morro";185
"292210 Mundo Novo";311
"292220 Muniz Ferreira";82
"292225 Muquém de São Francisco";186
"292230 Muritiba";366
"292240 Mutuípe";277
"292250 Nazaré";386
"292260 Nilo Peçanha";211
"292265 Nordestina";155
"292270 Nova Canaã";186
"292273 Nova Fátima";59
"292275 Nova Ibiá";80
"292280 Nova Itarana";120
"292285 Nova Redenção";105
"292290 Nova Soure";383
"292300 Nova Viçosa";777
"292303 Novo Horizonte";147
"292305 Novo Triunfo";124
"292310 Olindina";343
"292320 Oliveira dos Brejinhos";271
"292330 Ouriçangas";107
"292335 Ourolândia";297
"292340 Palmas de Monte Alto";281
"292350 Palmeiras";151
"292360 Paramirim";233
"292370 Paratinga";445
"292380 Paripiranga";365
"292390 Pau Brasil";189
"292400 Paulo Afonso";1897
"292405 Pé de Serra";168
"292410 Pedrão";82
"292420 Pedro Alexandre";212
"292430 Piatã";257
"292440 Pilão Arcado";564
"292450 Pindaí";203
"292460 Pindobaçu";334
"292465 Pintadas";98
"292467 Piraí do Norte";106
"292470 Piripá";115
"292480 Piritiba";262
"292490 Planaltino";107
"292500 Planalto";360
"292510 Poções";694
"292520 Pojuca";559
"292525 Ponto Novo";257
"292530 Porto Seguro";2404
"292540 Potiraguá";151
"292550 Prado";416
"292560 Presidente Dutra";200
"292570 Presidente Jânio Quadros";104
"292575 Presidente Tancredo Neves";407
"292580 Queimadas";320
"292590 Quijingue";344
"292593 Quixabeira";116
"292595 Rafael Jambeiro";296
"292600 Remanso";688
"292610 Retirolândia";259
"292620 Riachão das Neves";354
"292630 Riachão do Jacuípe";430
"292640 Riacho de Santana";453
"292650 Ribeira do Amparo";213
"292660 Ribeira do Pombal";857
"292665 Ribeirão do Largo";90
"292670 Rio de Contas";123
"292680 Rio do Antônio";134
"292690 Rio do Pires";135
"292700 Rio Real";568
"292710 Rodelas";147
"292720 Ruy Barbosa";458
"292730 Salinas da Margarida";179
"292740 Salvador";37163
"292750 Santa Bárbara";325
"292760 Santa Brígida";264
"292770 Santa Cruz Cabrália";477
"292780 Santa Cruz da Vitória";74
"292790 Santa Inês";144
"292805 Santa Luzia";213
"292810 Santa Maria da Vitória";608
"292840 Santa Rita de Cássia";375
"292850 Santa Teresinha";156
"292800 Santaluz";503
"292820 Santana";352
"292830 Santanópolis";128
"292860 Santo Amaro";715
"292870 Santo Antônio de Jesus";1435
"292880 Santo Estêvão";749
"292890 São Desidério";490
"292895 São Domingos";101
"292910 São Felipe";218
"292900 São Félix";180
"292905 São Félix do Coribe";274
"292920 São Francisco do Conde";669
"292925 São Gabriel";332
"292930 São Gonçalo dos Campos";439
"292935 São José da Vitória";75
"292937 São José do Jacuípe";111
"292940 São Miguel das Matas";122
"292950 São Sebastião do Passé";598
"292960 Sapeaçu";241
"292970 Sátiro Dias";249
"292975 Saubara";128
"292980 Saúde";128
"292990 Seabra";691
"293000 Sebastião Laranjeiras";115
"293010 Senhor do Bonfim";1036
"293020 Sento Sé";585
"293015 Serra do Ramalho";539
"293030 Serra Dourada";257
"293040 Serra Preta";212
"293050 Serrinha";1256
"293060 Serrolândia";169
"293070 Simões Filho";1857
"293075 Sítio do Mato";164
"293076 Sítio do Quinto";145
"293077 Sobradinho";388
"293080 Souto Soares";260
"293090 Tabocas do Brejo Velho";131
"293100 Tanhaçu";237
"293105 Tanque Novo";217
"293110 Tanquinho";107
"293120 Taperoá";293
"293130 Tapiramutá";235
"293135 Teixeira de Freitas";2717
"293140 Teodoro Sampaio";74
"293150 Teofilândia";322
"293160 Teolândia";147
"293170 Terra Nova";180
"293180 Tremedal";189
"293190 Tucano";603
"293200 Uauá";273
"293210 Ubaíra";277
"293220 Ubaitaba";350
"293230 Ubatã";264
"293240 Uibaí";193
"293245 Umburanas";193
"293250 Una";317
"293260 Urandi";194
"293270 Uruçuca";376
"293280 Utinga";270
"293290 Valença";1300
"293300 Valente";329
"293305 Várzea da Roça";122
"293310 Várzea do Poço";120
"293315 Várzea Nova";162
"293317 Varzedo";140
"293320 Vera Cruz";499
"293325 Vereda";90
"293330 Vitória da Conquista";5248
"293340 Wagner";125
"293345 Wanderley";191
"293350 Wenceslau Guimarães";416
"293360 Xique-Xique";858
"290000 Município ignorado - BA";9
"310010 Abadia dos Dourados";68
"310020 Abaeté";238
"310030 Abre Campo";164
"310040 Acaiaca";47
"310050 Açucena";93
"310060 Água Boa";179
"310070 Água Comprida";23
"310080 Aguanil";50
"310090 Águas Formosas";273
"310100 Águas Vermelhas";168
"310110 Aimorés";316
"310120 Aiuruoca";54
"310130 Alagoa";13
"310140 Albertina";18
"310150 Além Paraíba";456
"310160 Alfenas";1050
"310163 Alfredo Vasconcelos";79
"310170 Almenara";591
"310180 Alpercata";98
"310190 Alpinópolis";259
"310200 Alterosa";165
"310205 Alto Caparaó";71
"315350 Alto Jequitibá";101
"310210 Alto Rio Doce";100
"310220 Alvarenga";40
"310230 Alvinópolis";158
"310240 Alvorada de Minas";53
"310250 Amparo do Serra";72
"310260 Andradas";457
"310280 Andrelândia";116
"310285 Angelândia";107
"310290 Antônio Carlos";119
"310300 Antônio Dias";83
"310310 Antônio Prado de Minas";11
"310320 Araçaí";24
"310330 Aracitaba";12
"310340 Araçuaí";362
"310350 Araguari";1425
"310360 Arantina";32
"310370 Araponga";108
"310375 Araporã";109
"310380 Arapuá";23
"310390 Araújos";117
"310400 Araxá";1345
"310410 Arceburgo";93
"310420 Arcos";445
"310430 Areado";178
"310440 Argirita";33
"310445 Aricanduva";69
"310450 Arinos";226
"310460 Astolfo Dutra";144
"310470 Ataléia";167
"310480 Augusto de Lima";58
"310490 Baependi";170
"310500 Baldim";86
"310510 Bambuí";219
"310520 Bandeira";37
"310530 Bandeira do Sul";72
"310540 Barão de Cocais";372
"310550 Barão de Monte Alto";66
"310560 Barbacena";1431
"310570 Barra Longa";65
"310590 Barroso";293
"310600 Bela Vista de Minas";126
"310610 Belmiro Braga";42
"310620 Belo Horizonte";32124
"310630 Belo Oriente";357
"310640 Belo Vale";81
"310650 Berilo";102
"310665 Berizal";55
"310660 Bertópolis";98
"310670 Betim";6111
"310680 Bias Fortes";37
"310690 Bicas";153
"310700 Biquinhas";28
"310710 Boa Esperança";508
"310720 Bocaina de Minas";40
"310730 Bocaiúva";711
"310740 Bom Despacho";596
"310750 Bom Jardim de Minas";75
"310760 Bom Jesus da Penha";63
"310770 Bom Jesus do Amparo";67
"310780 Bom Jesus do Galho";184
"310790 Bom Repouso";116
"310800 Bom Sucesso";199
"310810 Bonfim";41
"310820 Bonfinópolis de Minas";57
"310825 Bonito de Minas";102
"310830 Borda da Mata";203
"310840 Botelhos";127
"310850 Botumirim";76
"310870 Brás Pires";44
"310855 Brasilândia de Minas";224
"310860 Brasília de Minas";462
"310880 Braúnas";52
"310890 Brazópolis";143
"310900 Brumadinho";446
"310910 Bueno Brandão";77
"310920 Buenópolis";119
"310925 Bugre";54
"310930 Buritis";317
"310940 Buritizeiro";338
"310945 Cabeceira Grande";64
"310950 Cabo Verde";153
"310960 Cachoeira da Prata";31
"310970 Cachoeira de Minas";113
"310270 Cachoeira de Pajeú";92
"310980 Cachoeira Dourada";32
"310990 Caetanópolis";108
"311000 Caeté";516
"311010 Caiana";63
"311020 Cajuri";39
"311030 Caldas";125
"311040 Camacho";28
"311050 Camanducaia";260
"311060 Cambuí";298
"311070 Cambuquira";140
"311080 Campanário";42
"311090 Campanha";232
"311100 Campestre";229
"311110 Campina Verde";195
"311115 Campo Azul";43
"311120 Campo Belo";633
"311130 Campo do Meio";123
"311140 Campo Florido";100
"311150 Campos Altos";225
"311160 Campos Gerais";319
"311190 Cana Verde";64
"311170 Canaã";51
"311180 Canápolis";141
"311200 Candeias";147
"311205 Cantagalo";56
"311210 Caparaó";70
"311220 Capela Nova";37
"311230 Capelinha";532
"311240 Capetinga";71
"311250 Capim Branco";107
"311260 Capinópolis";165
"311265 Capitão Andrade";57
"311270 Capitão Enéas";175
"311280 Capitólio";65
"311290 Caputira";109
"311300 Caraí";265
"311310 Caranaíba";30
"311320 Carandaí";224
"311330 Carangola";435
"311340 Caratinga";1098
"311350 Carbonita";99
"311360 Careaçu";76
"311370 Carlos Chagas";236
"311380 Carmésia";34
"311390 Carmo da Cachoeira";149
"311400 Carmo da Mata";93
"311410 Carmo de Minas";128
"311420 Carmo do Cajuru";260
"311430 Carmo do Paranaíba";366
"311440 Carmo do Rio Claro";232
"311450 Carmópolis de Minas";198
"311455 Carneirinho";108
"311460 Carrancas";36
"311470 Carvalhópolis";34
"311480 Carvalhos";45
"311490 Casa Grande";17
"311500 Cascalho Rico";23
"311510 Cássia";230
"311530 Cataguases";836
"311535 Catas Altas";70
"311540 Catas Altas da Noruega";34
"311545 Catuji";120
"311547 Catuti";73
"311550 Caxambu";254
"311560 Cedro do Abaeté";14
"311570 Central de Minas";47
"311580 Centralina";90
"311590 Chácara";26
"311600 Chalé";74
"311610 Chapada do Norte";146
"311615 Chapada Gaúcha";184
"311620 Chiador";27
"311630 Cipotânea";67
"311640 Claraval";20
"311650 Claro dos Poções";73
"311660 Cláudio";359
"311670 Coimbra";75
"311680 Coluna";118
"311690 Comendador Gomes";25
"311700 Comercinho";77
"311710 Conceição da Aparecida";115
"311520 Conceição da Barra de Minas";29
"311730 Conceição das Alagoas";393
"311720 Conceição das Pedras";31
"311740 Conceição de Ipanema";56
"311750 Conceição do Mato Dentro";230
"311760 Conceição do Pará";50
"311770 Conceição do Rio Verde";148
"311780 Conceição dos Ouros";129
"311783 Cônego Marinho";82
"311787 Confins";78
"311790 Congonhal";94
"311800 Congonhas";717
"311810 Congonhas do Norte";49
"311820 Conquista";80
"311830 Conselheiro Lafaiete";1581
"311840 Conselheiro Pena";299
"311850 Consolação";15
"311860 Contagem";8765
"311870 Coqueiral";81
"311880 Coração de Jesus";283
"311890 Cordisburgo";77
"311900 Cordislândia";41
"311910 Corinto";299
"311920 Coroaci";96
"311930 Coromandel";283
"311940 Coronel Fabriciano";1469
"311950 Coronel Murta";81
"311960 Coronel Pacheco";31
"311970 Coronel Xavier Chaves";39
"311980 Córrego Danta";19
"311990 Córrego do Bom Jesus";23
"311995 Córrego Fundo";66
"312000 Córrego Novo";32
"312010 Couto de Magalhães de Minas";56
"312015 Crisólita";79
"312020 Cristais";116
"312030 Cristália";92
"312040 Cristiano Otoni";77
"312050 Cristina";102
"312060 Crucilândia";48
"312070 Cruzeiro da Fortaleza";49
"312080 Cruzília";169
"312083 Cuparaque";77
"312087 Curral de Dentro";114
"312090 Curvelo";971
"312100 Datas";84
"312110 Delfim Moreira";84
"312120 Delfinópolis";72
"312125 Delta";147
"312130 Descoberto";50
"312140 Desterro de Entre Rios";56
"312150 Desterro do Melo";37
"312160 Diamantina";638
"312170 Diogo de Vasconcelos";40
"312180 Dionísio";75
"312190 Divinésia";49
"312200 Divino";282
"312210 Divino das Laranjeiras";49
"312220 Divinolândia de Minas";93
"312230 Divinópolis";2647
"312235 Divisa Alegre";83
"312240 Divisa Nova";67
"312245 Divisópolis";88
"312247 Dom Bosco";29
"312250 Dom Cavati";68
"312260 Dom Joaquim";50
"312270 Dom Silvério";48
"312280 Dom Viçoso";29
"312290 Dona Eusébia";61
"312300 Dores de Campos";104
"312310 Dores de Guanhães";63
"312320 Dores do Indaiá";147
"312330 Dores do Turvo";59
"312340 Doresópolis";21
"312350 Douradoquara";16
"312352 Durandé";101
"312360 Elói Mendes";318
"312370 Engenheiro Caldas";147
"312380 Engenheiro Navarro";83
"312385 Entre Folhas";63
"312390 Entre Rios de Minas";157
"312400 Ervália";231
"312410 Esmeraldas";829
"312420 Espera Feliz";332
"312430 Espinosa";395
"312440 Espírito Santo do Dourado";55
"312450 Estiva";128
"312460 Estrela Dalva";30
"312470 Estrela do Indaiá";28
"312480 Estrela do Sul";92
"312490 Eugenópolis";118
"312500 Ewbank da Câmara";46
"312510 Extrema";495
"312520 Fama";20
"312530 Faria Lemos";48
"312540 Felício dos Santos";68
"312560 Felisburgo";97
"312570 Felixlândia";147
"312580 Fernandes Tourinho";32
"312590 Ferros";85
"312595 Fervedouro";144
"312600 Florestal";70
"312610 Formiga";737
"312620 Formoso";107
"312630 Fortaleza de Minas";46
"312640 Fortuna de Minas";31
"312650 Francisco Badaró";46
"312660 Francisco Dumont";59
"312670 Francisco Sá";304
"312675 Franciscópolis";70
"312680 Frei Gaspar";71
"312690 Frei Inocêncio";130
"312695 Frei Lagonegro";55
"312700 Fronteira";180
"312705 Fronteira dos Vales";64
"312707 Fruta de Leite";69
"312710 Frutal";712
"312720 Funilândia";50
"312730 Galiléia";104
"312733 Gameleiras";68
"312735 Glaucilândia";37
"312737 Goiabeira";51
"312738 Goianá";27
"312740 Gonçalves";40
"312750 Gonzaga";95
"312760 Gouveia";150
"312770 Governador Valadares";3754
"312780 Grão Mogol";167
"312790 Grupiara";11
"312800 Guanhães";441
"312810 Guapé";132
"312820 Guaraciaba";75
"312825 Guaraciama";63
"312830 Guaranésia";241
"312840 Guarani";127
"312850 Guarará";54
"312860 Guarda-Mor";39
"312870 Guaxupé";632
"312880 Guidoval";67
"312890 Guimarânia";79
"312900 Guiricema";98
"312910 Gurinhatã";39
"312920 Heliodora";76
"312930 Iapu";128
"312940 Ibertioga";54
"312950 Ibiá";232
"312960 Ibiaí";100
"312965 Ibiracatu";70
"312970 Ibiraci";160
"312980 Ibirité";2626
"312990 Ibitiúra de Minas";31
"313000 Ibituruna";25
"313005 Icaraí de Minas";149
"313010 Igarapé";572
"313020 Igaratinga";111
"313030 Iguatama";64
"313040 Ijaci";76
"313050 Ilicínea";160
"313055 Imbé de Minas";83
"313060 Inconfidentes";74
"313065 Indaiabira";75
"313070 Indianópolis";66
"313080 Ingaí";29
"313090 Inhapim";267
"313100 Inhaúma";74
"313110 Inimutaba";70
"313115 Ipaba";265
"313120 Ipanema";244
"313130 Ipatinga";3440
"313140 Ipiaçu";41
"313150 Ipuiúna";108
"313160 Iraí de Minas";94
"313170 Itabira";1608
"313180 Itabirinha";145
"313190 Itabirito";768
"313200 Itacambira";50
"313210 Itacarambi";276
"313220 Itaguara";165
"313230 Itaipé";187
"313240 Itajubá";1232
"313250 Itamarandiba";502
"313260 Itamarati de Minas";53
"313270 Itambacuri";398
"313280 Itambé do Mato Dentro";13
"313290 Itamogi";128
"313300 Itamonte";164
"313310 Itanhandu";166
"313320 Itanhomi";156
"313330 Itaobim";270
"313340 Itapagipe";126
"313350 Itapecerica";185
"313360 Itapeva";117
"313370 Itatiaiuçu";181
"313375 Itaú de Minas";181
"313380 Itaúna";1036
"313390 Itaverava";47
"313400 Itinga";136
"313410 Itueta";64
"313420 Ituiutaba";1235
"313430 Itumirim";72
"313440 Iturama";517
"313450 Itutinga";31
"313460 Jaboticatubas";157
"313470 Jacinto";116
"313480 Jacuí";101
"313490 Jacutinga";327
"313500 Jaguaraçu";30
"313505 Jaíba";572
"313507 Jampruca";82
"313510 Janaúba";972
"313520 Januária";985
"313530 Japaraíba";57
"313535 Japonvar";101
"313540 Jeceaba";51
"313545 Jenipapo de Minas";65
"313550 Jequeri";156
"313560 Jequitaí";104
"313570 Jequitibá";51
"313580 Jequitinhonha";260
"313590 Jesuânia";50
"313600 Joaíma";228
"313610 Joanésia";42
"313620 João Monlevade";991
"313630 João Pinheiro";628
"313640 Joaquim Felício";40
"313650 Jordânia";126
"313652 José Gonçalves de Minas";54
"313655 José Raydan";64
"313657 Josenópolis";56
"313665 Juatuba";379
"313670 Juiz de Fora";6796
"313680 Juramento";57
"313690 Juruaia";136
"313695 Juvenília";66
"313700 Ladainha";193
"313710 Lagamar";99
"313720 Lagoa da Prata";568
"313730 Lagoa dos Patos";44
"313740 Lagoa Dourada";113
"313750 Lagoa Formosa";150
"313753 Lagoa Grande";95
"313760 Lagoa Santa";753
"313770 Lajinha";285
"313780 Lambari";238
"313790 Lamim";37
"313800 Laranjal";41
"313810 Lassance";85
"313820 Lavras";1305
"313830 Leandro Ferreira";27
"313835 Leme do Prado";60
"313840 Leopoldina";683
"313850 Liberdade";37
"313860 Lima Duarte";178
"313862 Limeira do Oeste";71
"313865 Lontra";90
"313867 Luisburgo";78
"313868 Luislândia";102
"313870 Luminárias";56
"313880 Luz";208
"313890 Machacalis";82
"313900 Machado";491
"313910 Madre de Deus de Minas";55
"313920 Malacacheta";250
"313925 Mamonas";59
"313930 Manga";329
"313940 Manhuaçu";1332
"313950 Manhumirim";285
"313960 Mantena";370
"313980 Mar de Espanha";143
"313970 Maravilhas";75
"313990 Maria da Fé";165
"314000 Mariana";900
"314010 Marilac";53
"314015 Mário Campos";202
"314020 Maripá de Minas";26
"314030 Marliéria";57
"314040 Marmelópolis";40
"314050 Martinho Campos";153
"314053 Martins Soares";128
"314055 Mata Verde";111
"314060 Materlândia";58
"314070 Mateus Leme";407
"317150 Mathias Lobato";51
"314080 Matias Barbosa";164
"314085 Matias Cardoso";132
"314090 Matipó";281
"314100 Mato Verde";124
"314110 Matozinhos";517
"314120 Matutina";30
"314130 Medeiros";35
"314140 Medina";276
"314150 Mendes Pimentel";57
"314160 Mercês";90
"314170 Mesquita";71
"314180 Minas Novas";361
"314190 Minduri";52
"314200 Mirabela";190
"314210 Miradouro";105
"314220 Miraí";155
"314225 Miravânia";56
"314230 Moeda";40
"314240 Moema";80
"314250 Monjolos";21
"314260 Monsenhor Paulo";90
"314270 Montalvânia";242
"314280 Monte Alegre de Minas";240
"314290 Monte Azul";247
"314300 Monte Belo";133
"314310 Monte Carmelo";597
"314315 Monte Formoso";60
"314320 Monte Santo de Minas";212
"314340 Monte Sião";199
"314330 Montes Claros";5831
"314345 Montezuma";68
"314350 Morada Nova de Minas";80
"314360 Morro da Garça";30
"314370 Morro do Pilar";29
"314380 Munhoz";44
"314390 Muriaé";1333
"314400 Mutum";318
"314410 Muzambinho";236
"314420 Nacip Raydan";34
"314430 Nanuque";493
"314435 Naque";92
"314437 Natalândia";51
"314440 Natércia";37
"314450 Nazareno";81
"314460 Nepomuceno";273
"314465 Ninheira";114
"314467 Nova Belém";48
"314470 Nova Era";224
"314480 Nova Lima";1312
"314490 Nova Módica";25
"314500 Nova Ponte";173
"314505 Nova Porteirinha";88
"314510 Nova Resende";221
"314520 Nova Serrana";1320
"313660 Nova União";66
"314530 Novo Cruzeiro";468
"314535 Novo Oriente de Minas";102
"314537 Novorizonte";67
"314540 Olaria";19
"314545 Olhos-d'Água";84
"314550 Olímpio Noronha";27
"314560 Oliveira";423
"314570 Oliveira Fortes";16
"314580 Onça de Pitangui";31
"314585 Oratórios";67
"314587 Orizânia";111
"314590 Ouro Branco";533
"314600 Ouro Fino";326
"314610 Ouro Preto";896
"314620 Ouro Verde de Minas";106
"314625 Padre Carvalho";86
"314630 Padre Paraíso";283
"314655 Pai Pedro";63
"314640 Paineiras";43
"314650 Pains";86
"314660 Paiva";18
"314670 Palma";48
"314675 Palmópolis";74
"314690 Papagaios";173
"314710 Pará de Minas";1076
"314700 Paracatu";1279
"314720 Paraguaçu";244
"314730 Paraisópolis";213
"314740 Paraopeba";274
"314760 Passa Quatro";201
"314770 Passa Tempo";70
"314780 Passa-Vinte";14
"314750 Passabém";12
"314790 Passos";1534
"314795 Patis";68
"314800 Patos de Minas";1677
"314810 Patrocínio";1186
"314820 Patrocínio do Muriaé";56
"314830 Paula Cândido";86
"314840 Paulistas";49
"314850 Pavão";93
"314860 Peçanha";240
"314870 Pedra Azul";333
"314875 Pedra Bonita";111
"314880 Pedra do Anta";37
"314890 Pedra do Indaiá";40
"314900 Pedra Dourada";27
"314910 Pedralva";125
"314915 Pedras de Maria da Cruz";141
"314920 Pedrinópolis";31
"314930 Pedro Leopoldo";849
"314940 Pedro Teixeira";18
"314950 Pequeri";30
"314960 Pequi";51
"314970 Perdigão";136
"314980 Perdizes";173
"314990 Perdões";167
"314995 Periquito";122
"315000 Pescador";33
"315010 Piau";19
"315015 Piedade de Caratinga";126
"315020 Piedade de Ponte Nova";54
"315030 Piedade do Rio Grande";51
"315040 Piedade dos Gerais";43
"315050 Pimenta";76
"315053 Pingo-d'Água";41
"315057 Pintópolis";68
"315060 Piracema";45
"315070 Pirajuba";67
"315080 Piranga";139
"315090 Piranguçu";77
"315100 Piranguinho";110
"315110 Pirapetinga";144
"315120 Pirapora";812
"315130 Piraúba";143
"315140 Pitangui";352
"315150 Piumhi";380
"315160 Planura";167
"315170 Poço Fundo";177
"315180 Poços de Caldas";2020
"315190 Pocrane";113
"315200 Pompéu";406
"315210 Ponte Nova";706
"315213 Ponto Chique";59
"315217 Ponto dos Volantes";129
"315220 Porteirinha";487
"315230 Porto Firme";106
"315240 Poté";199
"315250 Pouso Alegre";1835
"315260 Pouso Alto";64
"315270 Prados";81
"315280 Prata";325
"315290 Pratápolis";91
"315300 Pratinha";40
"315310 Presidente Bernardes";51
"315320 Presidente Juscelino";35
"315330 Presidente Kubitschek";47
"315340 Presidente Olegário";193
"315360 Prudente de Morais";140
"315370 Quartel Geral";32
"315380 Queluzito";12
"315390 Raposos";199
"315400 Raul Soares";234
"315410 Recreio";85
"315415 Reduto";106
"315420 Resende Costa";147
"315430 Resplendor";223
"315440 Ressaquinha";48
"315445 Riachinho";116
"315450 Riacho dos Machados";127
"315460 Ribeirão das Neves";4739
"315470 Ribeirão Vermelho";40
"315480 Rio Acima";146
"315490 Rio Casca";176
"315510 Rio do Prado";64
"315500 Rio Doce";19
"315520 Rio Espera";23
"315530 Rio Manso";39
"315540 Rio Novo";84
"315550 Rio Paranaíba";130
"315560 Rio Pardo de Minas";373
"315570 Rio Piracicaba";164
"315580 Rio Pomba";199
"315590 Rio Preto";36
"315600 Rio Vermelho";197
"315610 Ritápolis";39
"315620 Rochedo de Minas";36
"315630 Rodeiro";116
"315640 Romaria";38
"315645 Rosário da Limeira";61
"315650 Rubelita";89
"315660 Rubim";111
"315670 Sabará";1823
"315680 Sabinópolis";213
"315690 Sacramento";303
"315700 Salinas";494
"315710 Salto da Divisa";81
"315720 Santa Bárbara";362
"315725 Santa Bárbara do Leste";94
"315727 Santa Bárbara do Monte Verde";30
"315730 Santa Bárbara do Tugúrio";40
"315733 Santa Cruz de Minas";74
"315737 Santa Cruz de Salinas";56
"315740 Santa Cruz do Escalvado";39
"315750 Santa Efigênia de Minas";64
"315760 Santa Fé de Minas";53
"315765 Santa Helena de Minas";100
"315770 Santa Juliana";152
"315780 Santa Luzia";3202
"315790 Santa Margarida";240
"315800 Santa Maria de Itabira";125
"315810 Santa Maria do Salto";44
"315820 Santa Maria do Suaçuí";218
"315920 Santa Rita de Caldas";93
"315940 Santa Rita de Ibitipoca";32
"315930 Santa Rita de Jacutinga";51
"315935 Santa Rita de Minas";105
"315950 Santa Rita do Itueto";79
"315960 Santa Rita do Sapucaí";503
"315970 Santa Rosa da Serra";30
"315980 Santa Vitória";255
"315830 Santana da Vargem";74
"315840 Santana de Cataguases";38
"315850 Santana de Pirapama";62
"315860 Santana do Deserto";44
"315870 Santana do Garambéu";30
"315880 Santana do Jacaré";40
"315890 Santana do Manhuaçu";99
"315895 Santana do Paraíso";463
"315900 Santana do Riacho";43
"315910 Santana dos Montes";40
"315990 Santo Antônio do Amparo";229
"316000 Santo Antônio do Aventureiro";32
"316010 Santo Antônio do Grama";72
"316020 Santo Antônio do Itambé";49
"316030 Santo Antônio do Jacinto";150
"316040 Santo Antônio do Monte";312
"316045 Santo Antônio do Retiro";101
"316050 Santo Antônio do Rio Abaixo";17
"316060 Santo Hipólito";29
"316070 Santos Dumont";521
"316080 São Bento Abade";67
"316090 São Brás do Suaçuí";29
"316095 São Domingos das Dores";75
"316100 São Domingos do Prata";212
"316105 São Félix de Minas";32
"316110 São Francisco";812
"316120 São Francisco de Paula";65
"316130 São Francisco de Sales";72
"316140 São Francisco do Glória";56
"316150 São Geraldo";92
"316160 São Geraldo da Piedade";49
"316165 São Geraldo do Baixio";37
"316170 São Gonçalo do Abaeté";44
"316180 São Gonçalo do Pará";150
"316190 São Gonçalo do Rio Abaixo";122
"312550 São Gonçalo do Rio Preto";28
"316200 São Gonçalo do Sapucaí";343
"316210 São Gotardo";537
"316220 São João Batista do Glória";75
"316225 São João da Lagoa";40
"316230 São João da Mata";31
"316240 São João da Ponte";294
"316245 São João das Missões";255
"316250 São João del Rei";932
"316255 São João do Manhuaçu";189
"316257 São João do Manteninha";53
"316260 São João do Oriente";97
"316265 São João do Pacuí";36
"316270 São João do Paraíso";260
"316280 São João Evangelista";200
"316290 São João Nepomuceno";285
"316292 São Joaquim de Bicas";388
"316294 São José da Barra";74
"316295 São José da Lapa";263
"316300 São José da Safira";60
"316310 São José da Varginha";44
"316320 São José do Alegre";45
"316330 São José do Divino";46
"316340 São José do Goiabal";70
"316350 São José do Jacuri";72
"316360 São José do Mantimento";34
"316370 São Lourenço";532
"316380 São Miguel do Anta";75
"316390 São Pedro da União";55
"316410 São Pedro do Suaçuí";57
"316400 São Pedro dos Ferros";77
"316420 São Romão";127
"316430 São Roque de Minas";54
