 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2018
"Município";"Nascim_p/resid.mãe"
"291370 Inhambupe";429
"291380 Ipecaetá";136
"291390 Ipiaú";673
"291400 Ipirá";808
"291410 Ipupiara";115
"291420 Irajuba";86
"291430 Iramaia";105
"291440 Iraquara";388
"291450 Irará";330
"291460 Irecê";1361
"291465 Itabela";494
"291470 Itaberaba";960
"291480 Itabuna";2904
"291490 Itacaré";358
"291500 Itaeté";208
"291510 Itagi";202
"291520 Itagibá";163
"291530 Itagimirim";70
"291535 Itaguaçu da Bahia";198
"291540 Itaju do Colônia";94
"291550 Itajuípe";316
"291560 Itamaraju";1075
"291570 Itamari";106
"291580 Itambé";281
"291590 Itanagra";93
"291600 Itanhém";168
"291610 Itaparica";253
"291620 Itapé";133
"291630 Itapebi";116
"291640 Itapetinga";1013
"291650 Itapicuru";405
"291660 Itapitanga";91
"291670 Itaquara";77
"291680 Itarantim";232
"291685 Itatim";173
"291690 Itiruçu";131
"291700 Itiúba";520
"291710 Itororó";223
"291720 Ituaçu";233
"291730 Ituberá";349
"291733 Iuiú";118
"291735 Jaborandi";159
"291740 Jacaraci";131
"291750 Jacobina";1331
"291760 Jaguaquara";772
"291770 Jaguarari";399
"291780 Jaguaripe";192
"291790 Jandaíra";160
"291800 Jequié";2524
"291810 Jeremoabo";511
"291820 Jiquiriçá";159
"291830 Jitaúna";167
"291835 João Dourado";442
"291840 Juazeiro";4573
"291845 Jucuruçu";111
"291850 Jussara";207
"291855 Jussari";81
"291860 Jussiape";72
"291870 Lafaiete Coutinho";54
"291875 Lagoa Real";132
"291880 Laje";288
"291890 Lajedão";46
"291900 Lajedinho";42
"291905 Lajedo do Tabocal";75
"291910 Lamarão";86
"291915 Lapão";413
"291920 Lauro de Freitas";3129
"291930 Lençóis";144
"291940 Licínio de Almeida";115
"291950 Livramento de Nossa Senhora";606
"291955 Luís Eduardo Magalhães";1955
"291960 Macajuba";136
"291970 Macarani";196
"291980 Macaúbas";536
"291990 Macururé";110
"291992 Madre de Deus";280
"291995 Maetinga";68
"292000 Maiquinique";100
"292010 Mairi";190
"292020 Malhada";248
"292030 Malhada de Pedras";112
"292040 Manoel Vitorino";212
"292045 Mansidão";102
"292050 Maracás";365
"292060 Maragogipe";493
"292070 Maraú";266
"292080 Marcionílio Souza";130
"292090 Mascote";159
"292100 Mata de São João";729
"292105 Matina";121
"292110 Medeiros Neto";314
"292120 Miguel Calmon";405
"292130 Milagres";152
"292140 Mirangaba";177
"292145 Mirante";105
"292150 Monte Santo";695
"292160 Morpará";108
"292170 Morro do Chapéu";516
"292180 Mortugaba";112
"292190 Mucugê";146
"292200 Mucuri";687
"292205 Mulungu do Morro";222
"292210 Mundo Novo";218
"292220 Muniz Ferreira";94
"292225 Muquém de São Francisco";193
"292230 Muritiba";326
"292240 Mutuípe";276
"292250 Nazaré";336
"292260 Nilo Peçanha";193
"292265 Nordestina";147
"292270 Nova Canaã";133
"292273 Nova Fátima";69
"292275 Nova Ibiá";59
"292280 Nova Itarana";125
"292285 Nova Redenção";95
"292290 Nova Soure";320
"292300 Nova Viçosa";554
"292303 Novo Horizonte";128
"292305 Novo Triunfo";126
"292310 Olindina";318
"292320 Oliveira dos Brejinhos";283
"292330 Ouriçangas";84
"292335 Ourolândia";287
"292340 Palmas de Monte Alto";274
"292350 Palmeiras";152
"292360 Paramirim";201
"292370 Paratinga";478
"292380 Paripiranga";287
"292390 Pau Brasil";162
"292400 Paulo Afonso";1809
"292405 Pé de Serra";135
"292410 Pedrão";73
"292420 Pedro Alexandre";222
"292430 Piatã";232
"292440 Pilão Arcado";594
"292450 Pindaí";141
"292460 Pindobaçu";294
"292465 Pintadas";93
"292467 Piraí do Norte";89
"292470 Piripá";117
"292480 Piritiba";229
"292490 Planaltino";80
"292500 Planalto";314
"292510 Poções";657
"292520 Pojuca";446
"292525 Ponto Novo";246
"292530 Porto Seguro";2867
"292540 Potiraguá";117
"292550 Prado";487
"292560 Presidente Dutra";151
"292570 Presidente Jânio Quadros";123
"292575 Presidente Tancredo Neves";397
"292580 Queimadas";305
"292590 Quijingue";293
"292593 Quixabeira";123
"292595 Rafael Jambeiro";319
"292600 Remanso";685
"292610 Retirolândia";190
"292620 Riachão das Neves";300
"292630 Riachão do Jacuípe";403
"292640 Riacho de Santana";346
"292650 Ribeira do Amparo";199
"292660 Ribeira do Pombal";840
"292665 Ribeirão do Largo";104
"292670 Rio de Contas";134
"292680 Rio do Antônio";114
"292690 Rio do Pires";82
"292700 Rio Real";495
"292710 Rodelas";185
"292720 Ruy Barbosa";431
"292730 Salinas da Margarida";149
"292740 Salvador";34808
"292750 Santa Bárbara";224
"292760 Santa Brígida";217
"292770 Santa Cruz Cabrália";463
"292780 Santa Cruz da Vitória";62
"292790 Santa Inês";107
"292805 Santa Luzia";204
"292810 Santa Maria da Vitória";461
"292840 Santa Rita de Cássia";342
"292850 Santa Teresinha";142
"292800 Santaluz";523
"292820 Santana";300
"292830 Santanópolis";52
"292860 Santo Amaro";609
"292870 Santo Antônio de Jesus";1395
"292880 Santo Estêvão";735
"292890 São Desidério";576
"292895 São Domingos";76
"292910 São Felipe";224
"292900 São Félix";185
"292905 São Félix do Coribe";263
"292920 São Francisco do Conde";638
"292925 São Gabriel";276
"292930 São Gonçalo dos Campos";362
"292935 São José da Vitória";92
"292937 São José do Jacuípe";140
"292940 São Miguel das Matas";114
"292950 São Sebastião do Passé";546
"292960 Sapeaçu";234
"292970 Sátiro Dias";219
"292975 Saubara";107
"292980 Saúde";137
"292990 Seabra";543
"293000 Sebastião Laranjeiras";97
"293010 Senhor do Bonfim";1120
"293020 Sento Sé";552
"293015 Serra do Ramalho";538
"293030 Serra Dourada";262
"293040 Serra Preta";98
"293050 Serrinha";1298
"293060 Serrolândia";179
"293070 Simões Filho";1904
"293075 Sítio do Mato";217
"293076 Sítio do Quinto";148
"293077 Sobradinho";386
"293080 Souto Soares";251
"293090 Tabocas do Brejo Velho";145
"293100 Tanhaçu";236
"293105 Tanque Novo";234
"293110 Tanquinho";85
"293120 Taperoá";236
"293130 Tapiramutá";227
"293135 Teixeira de Freitas";2669
"293140 Teodoro Sampaio";32
"293150 Teofilândia";280
"293160 Teolândia";164
"293170 Terra Nova";110
"293180 Tremedal";165
"293190 Tucano";642
"293200 Uauá";305
"293210 Ubaíra";255
"293220 Ubaitaba";300
"293230 Ubatã";201
"293240 Uibaí";167
"293245 Umburanas";199
"293250 Una";233
"293260 Urandi";182
"293270 Uruçuca";323
"293280 Utinga";255
"293290 Valença";1633
"293300 Valente";294
"293305 Várzea da Roça";129
"293310 Várzea do Poço";88
"293315 Várzea Nova";188
"293317 Varzedo";141
"293320 Vera Cruz";504
"293325 Vereda";84
"293330 Vitória da Conquista";5701
"293340 Wagner";117
"293345 Wanderley";166
"293350 Wenceslau Guimarães";387
"293360 Xique-Xique";940
"290000 Município ignorado - BA";3
"310010 Abadia dos Dourados";64
"310020 Abaeté";252
"310030 Abre Campo";178
"310040 Acaiaca";43
"310050 Açucena";109
"310060 Água Boa";187
"310070 Água Comprida";29
"310080 Aguanil";55
"310090 Águas Formosas";294
"310100 Águas Vermelhas";165
"310110 Aimorés";303
"310120 Aiuruoca";45
"310130 Alagoa";31
"310140 Albertina";27
"310150 Além Paraíba";444
"310160 Alfenas";999
"310163 Alfredo Vasconcelos";78
"310170 Almenara";573
"310180 Alpercata";85
"310190 Alpinópolis";217
"310200 Alterosa";178
"310205 Alto Caparaó";89
"315350 Alto Jequitibá";94
"310210 Alto Rio Doce";109
"310220 Alvarenga";57
"310230 Alvinópolis";149
"310240 Alvorada de Minas";56
"310250 Amparo do Serra";60
"310260 Andradas";475
"310280 Andrelândia";142
"310285 Angelândia";87
"310290 Antônio Carlos";109
"310300 Antônio Dias";108
"310310 Antônio Prado de Minas";6
"310320 Araçaí";24
"310330 Aracitaba";25
"310340 Araçuaí";427
"310350 Araguari";1426
"310360 Arantina";39
"310370 Araponga";102
"310375 Araporã";126
"310380 Arapuá";17
"310390 Araújos";108
"310400 Araxá";1522
"310410 Arceburgo";72
"310420 Arcos";480
"310430 Areado";174
"310440 Argirita";28
"310445 Aricanduva";55
"310450 Arinos";210
"310460 Astolfo Dutra";131
"310470 Ataléia";132
"310480 Augusto de Lima";53
"310490 Baependi";203
"310500 Baldim";72
"310510 Bambuí";220
"310520 Bandeira";39
"310530 Bandeira do Sul";79
"310540 Barão de Cocais";354
"310550 Barão de Monte Alto";49
"310560 Barbacena";1486
"310570 Barra Longa";39
"310590 Barroso";238
"310600 Bela Vista de Minas";139
"310610 Belmiro Braga";34
"310620 Belo Horizonte";29813
"310630 Belo Oriente";331
"310640 Belo Vale";90
"310650 Berilo";88
"310665 Berizal";54
"310660 Bertópolis";93
"310670 Betim";6089
"310680 Bias Fortes";23
"310690 Bicas";153
"310700 Biquinhas";16
"310710 Boa Esperança";563
"310720 Bocaina de Minas";43
"310730 Bocaiúva";653
"310740 Bom Despacho";745
"310750 Bom Jardim de Minas";61
"310760 Bom Jesus da Penha";53
"310770 Bom Jesus do Amparo";85
"310780 Bom Jesus do Galho";171
"310790 Bom Repouso";159
"310800 Bom Sucesso";182
"310810 Bonfim";56
"310820 Bonfinópolis de Minas";64
"310825 Bonito de Minas";122
"310830 Borda da Mata";165
"310840 Botelhos";131
"310850 Botumirim";76
"310870 Brás Pires";45
"310855 Brasilândia de Minas";237
"310860 Brasília de Minas";508
"310880 Braúnas";57
"310890 Brazópolis";150
"310900 Brumadinho";402
"310910 Bueno Brandão";93
"310920 Buenópolis";98
"310925 Bugre";60
"310930 Buritis";368
"310940 Buritizeiro";348
"310945 Cabeceira Grande";80
"310950 Cabo Verde";143
"310960 Cachoeira da Prata";44
"310970 Cachoeira de Minas";121
"310270 Cachoeira de Pajeú";89
"310980 Cachoeira Dourada";25
"310990 Caetanópolis";135
"311000 Caeté";466
"311010 Caiana";68
"311020 Cajuri";39
"311030 Caldas";119
"311040 Camacho";26
"311050 Camanducaia";302
"311060 Cambuí";345
"311070 Cambuquira";142
"311080 Campanário";41
"311090 Campanha";177
"311100 Campestre";200
"311110 Campina Verde";178
"311115 Campo Azul";40
"311120 Campo Belo";607
"311130 Campo do Meio";161
"311140 Campo Florido";126
"311150 Campos Altos";206
"311160 Campos Gerais";302
"311190 Cana Verde";49
"311170 Canaã";70
"311180 Canápolis";113
"311200 Candeias";135
"311205 Cantagalo";45
"311210 Caparaó";95
"311220 Capela Nova";43
"311230 Capelinha";637
"311240 Capetinga";75
"311250 Capim Branco";134
"311260 Capinópolis";176
"311265 Capitão Andrade";57
"311270 Capitão Enéas";231
"311280 Capitólio";87
"311290 Caputira";116
"311300 Caraí";268
"311310 Caranaíba";28
"311320 Carandaí";273
"311330 Carangola";451
"311340 Caratinga";1210
"311350 Carbonita";81
"311360 Careaçu";82
"311370 Carlos Chagas";244
"311380 Carmésia";36
"311390 Carmo da Cachoeira";127
"311400 Carmo da Mata";99
"311410 Carmo de Minas";163
"311420 Carmo do Cajuru";296
"311430 Carmo do Paranaíba";345
"311440 Carmo do Rio Claro";218
"311450 Carmópolis de Minas";196
"311455 Carneirinho";118
"311460 Carrancas";39
"311470 Carvalhópolis";45
"311480 Carvalhos";33
"311490 Casa Grande";24
"311500 Cascalho Rico";36
"311510 Cássia";218
"311530 Cataguases";806
"311535 Catas Altas";76
"311540 Catas Altas da Noruega";37
"311545 Catuji";138
"311547 Catuti";46
"311550 Caxambu";236
"311560 Cedro do Abaeté";7
"311570 Central de Minas";110
"311580 Centralina";119
"311590 Chácara";38
"311600 Chalé";90
"311610 Chapada do Norte";95
"311615 Chapada Gaúcha";189
"311620 Chiador";29
"311630 Cipotânea";48
"311640 Claraval";20
"311650 Claro dos Poções";77
"311660 Cláudio";379
"311670 Coimbra";68
"311680 Coluna";110
"311690 Comendador Gomes";22
"311700 Comercinho";62
"311710 Conceição da Aparecida";119
"311520 Conceição da Barra de Minas";28
"311730 Conceição das Alagoas";366
"311720 Conceição das Pedras";21
"311740 Conceição de Ipanema";53
"311750 Conceição do Mato Dentro";246
"311760 Conceição do Pará";57
"311770 Conceição do Rio Verde";165
"311780 Conceição dos Ouros";137
"311783 Cônego Marinho";91
"311787 Confins";107
"311790 Congonhal";119
"311800 Congonhas";733
"311810 Congonhas do Norte";44
"311820 Conquista";61
"311830 Conselheiro Lafaiete";1775
"311840 Conselheiro Pena";269
"311850 Consolação";29
"311860 Contagem";8544
"311870 Coqueiral";85
"311880 Coração de Jesus";257
"311890 Cordisburgo";60
"311900 Cordislândia";43
"311910 Corinto";298
"311920 Coroaci";79
"311930 Coromandel";342
"311940 Coronel Fabriciano";1230
"311950 Coronel Murta";102
"311960 Coronel Pacheco";30
"311970 Coronel Xavier Chaves";18
"311980 Córrego Danta";28
"311990 Córrego do Bom Jesus";32
"311995 Córrego Fundo";49
"312000 Córrego Novo";39
"312010 Couto de Magalhães de Minas";46
"312015 Crisólita";96
"312020 Cristais";156
"312030 Cristália";62
"312040 Cristiano Otoni";67
"312050 Cristina";91
"312060 Crucilândia";44
"312070 Cruzeiro da Fortaleza";55
"312080 Cruzília";221
"312083 Cuparaque";71
"312087 Curral de Dentro";123
"312090 Curvelo";1021
"312100 Datas";94
"312110 Delfim Moreira";80
"312120 Delfinópolis";72
"312125 Delta";137
"312130 Descoberto";66
"312140 Desterro de Entre Rios";41
"312150 Desterro do Melo";40
"312160 Diamantina";662
"312170 Diogo de Vasconcelos";35
"312180 Dionísio";59
"312190 Divinésia";49
"312200 Divino";314
"312210 Divino das Laranjeiras";60
"312220 Divinolândia de Minas";95
"312230 Divinópolis";2709
"312235 Divisa Alegre";91
"312240 Divisa Nova";85
"312245 Divisópolis";87
"312247 Dom Bosco";31
"312250 Dom Cavati";51
"312260 Dom Joaquim";56
"312270 Dom Silvério";38
"312280 Dom Viçoso";30
"312290 Dona Eusébia";54
"312300 Dores de Campos";83
"312310 Dores de Guanhães";49
"312320 Dores do Indaiá";111
"312330 Dores do Turvo";46
"312340 Doresópolis";14
"312350 Douradoquara";21
"312352 Durandé";136
"312360 Elói Mendes";329
"312370 Engenheiro Caldas";108
"312380 Engenheiro Navarro";78
"312385 Entre Folhas";82
"312390 Entre Rios de Minas";158
"312400 Ervália";228
"312410 Esmeraldas";1188
"312420 Espera Feliz";347
"312430 Espinosa";475
"312440 Espírito Santo do Dourado";82
"312450 Estiva";109
"312460 Estrela Dalva";25
"312470 Estrela do Indaiá";24
"312480 Estrela do Sul";91
"312490 Eugenópolis";108
"312500 Ewbank da Câmara";58
"312510 Extrema";722
"312520 Fama";25
"312530 Faria Lemos";46
"312540 Felício dos Santos";44
"312560 Felisburgo";103
"312570 Felixlândia";127
"312580 Fernandes Tourinho";37
"312590 Ferros";92
"312595 Fervedouro";150
"312600 Florestal";91
"312610 Formiga";687
"312620 Formoso";62
"312630 Fortaleza de Minas";49
"312640 Fortuna de Minas";40
"312650 Francisco Badaró";72
"312660 Francisco Dumont";58
"312670 Francisco Sá";277
"312675 Franciscópolis";62
"312680 Frei Gaspar";64
"312690 Frei Inocêncio";88
"312695 Frei Lagonegro";38
"312700 Fronteira";150
"312705 Fronteira dos Vales";50
"312707 Fruta de Leite";50
"312710 Frutal";769
"312720 Funilândia";64
"312730 Galiléia";94
"312733 Gameleiras";63
"312735 Glaucilândia";34
"312737 Goiabeira";46
"312738 Goianá";29
"312740 Gonçalves";35
"312750 Gonzaga";65
"312760 Gouveia";119
"312770 Governador Valadares";4055
"312780 Grão Mogol";143
"312790 Grupiara";11
"312800 Guanhães";442
"312810 Guapé";144
"312820 Guaraciaba";87
"312825 Guaraciama";54
"312830 Guaranésia";238
"312840 Guarani";98
"312850 Guarará";35
"312860 Guarda-Mor";80
"312870 Guaxupé";582
"312880 Guidoval";69
"312890 Guimarânia";109
"312900 Guiricema";67
"312910 Gurinhatã";30
"312920 Heliodora";55
"312930 Iapu";140
"312940 Ibertioga";66
"312950 Ibiá";301
"312960 Ibiaí";117
"312965 Ibiracatu";64
"312970 Ibiraci";142
"312980 Ibirité";2597
"312990 Ibitiúra de Minas";33
"313000 Ibituruna";28
"313005 Icaraí de Minas";129
"313010 Igarapé";619
"313020 Igaratinga";123
"313030 Iguatama";86
"313040 Ijaci";88
"313050 Ilicínea";176
"313055 Imbé de Minas";94
"313060 Inconfidentes";64
"313065 Indaiabira";86
"313070 Indianópolis";71
"313080 Ingaí";27
"313090 Inhapim";274
"313100 Inhaúma";56
"313110 Inimutaba";71
"313115 Ipaba";252
"313120 Ipanema";268
"313130 Ipatinga";3042
"313140 Ipiaçu";36
"313150 Ipuiúna";109
"313160 Iraí de Minas";101
"313170 Itabira";1457
"313180 Itabirinha";117
"313190 Itabirito";740
"313200 Itacambira";35
"313210 Itacarambi";280
"313220 Itaguara";150
"313230 Itaipé";206
"313240 Itajubá";1204
"313250 Itamarandiba";434
"313260 Itamarati de Minas";51
"313270 Itambacuri";334
"313280 Itambé do Mato Dentro";15
"313290 Itamogi";145
"313300 Itamonte";211
"313310 Itanhandu";165
"313320 Itanhomi";151
"313330 Itaobim";221
"313340 Itapagipe";116
"313350 Itapecerica";188
"313360 Itapeva";136
"313370 Itatiaiuçu";153
"313375 Itaú de Minas";155
"313380 Itaúna";1048
"313390 Itaverava";54
"313400 Itinga";139
"313410 Itueta";72
"313420 Ituiutaba";1207
"313430 Itumirim";63
"313440 Iturama";514
"313450 Itutinga";39
"313460 Jaboticatubas";210
"313470 Jacinto";141
"313480 Jacuí";94
"313490 Jacutinga";334
"313500 Jaguaraçu";39
"313505 Jaíba";633
"313507 Jampruca";55
"313510 Janaúba";1004
"313520 Januária";1053
"313530 Japaraíba";63
"313535 Japonvar";109
"313540 Jeceaba";56
"313545 Jenipapo de Minas";85
"313550 Jequeri";149
"313560 Jequitaí";78
"313570 Jequitibá";57
"313580 Jequitinhonha";266
"313590 Jesuânia";55
"313600 Joaíma";222
"313610 Joanésia";45
"313620 João Monlevade";906
"313630 João Pinheiro";657
"313640 Joaquim Felício";36
"313650 Jordânia";118
"313652 José Gonçalves de Minas";40
"313655 José Raydan";50
"313657 Josenópolis";31
"313665 Juatuba";387
"313670 Juiz de Fora";6516
"313680 Juramento";50
"313690 Juruaia";123
"313695 Juvenília";73
"313700 Ladainha";198
"313710 Lagamar";64
"313720 Lagoa da Prata";594
"313730 Lagoa dos Patos";47
"313740 Lagoa Dourada";142
"313750 Lagoa Formosa";197
"313753 Lagoa Grande";104
"313760 Lagoa Santa";827
"313770 Lajinha";318
"313780 Lambari";221
"313790 Lamim";27
"313800 Laranjal";48
"313810 Lassance";89
"313820 Lavras";1441
"313830 Leandro Ferreira";29
"313835 Leme do Prado";45
"313840 Leopoldina";629
"313850 Liberdade";43
"313860 Lima Duarte";178
"313862 Limeira do Oeste";101
"313865 Lontra";114
"313867 Luisburgo";94
"313868 Luislândia";104
"313870 Luminárias";57
"313880 Luz";181
"313890 Machacalis";93
"313900 Machado";452
"313910 Madre de Deus de Minas";59
"313920 Malacacheta";231
"313925 Mamonas";65
"313930 Manga";280
"313940 Manhuaçu";1427
"313950 Manhumirim";327
"313960 Mantena";362
"313980 Mar de Espanha";166
"313970 Maravilhas";87
"313990 Maria da Fé";191
"314000 Mariana";851
"314010 Marilac";63
"314015 Mário Campos";238
"314020 Maripá de Minas";23
"314030 Marliéria";57
"314040 Marmelópolis";42
"314050 Martinho Campos";140
"314053 Martins Soares";138
"314055 Mata Verde";83
"314060 Materlândia";39
"314070 Mateus Leme";484
"317150 Mathias Lobato";35
"314080 Matias Barbosa";149
"314085 Matias Cardoso";123
"314090 Matipó";310
"314100 Mato Verde";153
"314110 Matozinhos";498
"314120 Matutina";35
"314130 Medeiros";44
"314140 Medina";251
"314150 Mendes Pimentel";65
"314160 Mercês";108
"314170 Mesquita";67
"314180 Minas Novas";311
"314190 Minduri";44
"314200 Mirabela";164
"314210 Miradouro";65
"314220 Miraí";157
"314225 Miravânia";44
"314230 Moeda";61
"314240 Moema";72
"314250 Monjolos";22
"314260 Monsenhor Paulo";99
"314270 Montalvânia";212
"314280 Monte Alegre de Minas";255
"314290 Monte Azul";302
"314300 Monte Belo";160
"314310 Monte Carmelo";577
"314315 Monte Formoso";54
"314320 Monte Santo de Minas";237
"314340 Monte Sião";226
"314330 Montes Claros";6720
"314345 Montezuma";81
"314350 Morada Nova de Minas";79
"314360 Morro da Garça";39
"314370 Morro do Pilar";31
"314380 Munhoz";58
"314390 Muriaé";1339
"314400 Mutum";359
"314410 Muzambinho";266
"314420 Nacip Raydan";24
"314430 Nanuque";493
"314435 Naque";97
"314437 Natalândia";41
"314440 Natércia";43
"314450 Nazareno";70
"314460 Nepomuceno";260
"314465 Ninheira";99
"314467 Nova Belém";47
"314470 Nova Era";215
"314480 Nova Lima";1480
"314490 Nova Módica";38
"314500 Nova Ponte";193
"314505 Nova Porteirinha";89
"314510 Nova Resende";218
"314520 Nova Serrana";1790
"313660 Nova União";67
"314530 Novo Cruzeiro";420
"314535 Novo Oriente de Minas";148
"314537 Novorizonte";55
"314540 Olaria";15
"314545 Olhos-d'Água";72
"314550 Olímpio Noronha";27
"314560 Oliveira";437
"314570 Oliveira Fortes";22
"314580 Onça de Pitangui";34
"314585 Oratórios";67
"314587 Orizânia";109
"314590 Ouro Branco";486
"314600 Ouro Fino";304
"314610 Ouro Preto";871
"314620 Ouro Verde de Minas";86
"314625 Padre Carvalho";67
"314630 Padre Paraíso";274
"314655 Pai Pedro";60
"314640 Paineiras";38
"314650 Pains";80
"314660 Paiva";13
"314670 Palma";37
"314675 Palmópolis";83
"314690 Papagaios";185
"314710 Pará de Minas";1161
"314700 Paracatu";1439
"314720 Paraguaçu";284
"314730 Paraisópolis";214
"314740 Paraopeba";285
"314760 Passa Quatro";207
"314770 Passa Tempo";67
"314780 Passa-Vinte";21
"314750 Passabém";17
"314790 Passos";1480
"314795 Patis";49
"314800 Patos de Minas";1967
"314810 Patrocínio";1296
"314820 Patrocínio do Muriaé";33
"314830 Paula Cândido";106
"314840 Paulistas";64
"314850 Pavão";82
"314860 Peçanha";222
"314870 Pedra Azul";318
"314875 Pedra Bonita";108
"314880 Pedra do Anta";30
"314890 Pedra do Indaiá";37
"314900 Pedra Dourada";29
"314910 Pedralva";124
"314915 Pedras de Maria da Cruz";110
"314920 Pedrinópolis";30
"314930 Pedro Leopoldo";828
"314940 Pedro Teixeira";19
"314950 Pequeri";36
"314960 Pequi";44
"314970 Perdigão";188
"314980 Perdizes";233
"314990 Perdões";193
"314995 Periquito";111
"315000 Pescador";42
"315010 Piau";22
"315015 Piedade de Caratinga";111
"315020 Piedade de Ponte Nova";64
"315030 Piedade do Rio Grande";51
"315040 Piedade dos Gerais";50
"315050 Pimenta";56
"315053 Pingo-d'Água";53
"315057 Pintópolis";91
"315060 Piracema";59
"315070 Pirajuba";100
"315080 Piranga";158
"315090 Piranguçu";60
"315100 Piranguinho";104
"315110 Pirapetinga";166
"315120 Pirapora";852
"315130 Piraúba";123
"315140 Pitangui";343
"315150 Piumhi";405
"315160 Planura";136
"315170 Poço Fundo";160
"315180 Poços de Caldas";1899
"315190 Pocrane";112
"315200 Pompéu";440
"315210 Ponte Nova";662
"315213 Ponto Chique";47
"315217 Ponto dos Volantes";148
"315220 Porteirinha";501
"315230 Porto Firme";99
"315240 Poté";169
"315250 Pouso Alegre";1917
"315260 Pouso Alto";77
"315270 Prados";84
"315280 Prata";364
"315290 Pratápolis";65
"315300 Pratinha";42
"315310 Presidente Bernardes";50
"315320 Presidente Juscelino";36
"315330 Presidente Kubitschek";35
"315340 Presidente Olegário";195
"315360 Prudente de Morais";158
"315370 Quartel Geral";32
"315380 Queluzito";14
"315390 Raposos";179
"315400 Raul Soares";258
"315410 Recreio";86
"315415 Reduto";104
"315420 Resende Costa";99
"315430 Resplendor";225
"315440 Ressaquinha";42
"315445 Riachinho";67
"315450 Riacho dos Machados";111
"315460 Ribeirão das Neves";4616
"315470 Ribeirão Vermelho";41
"315480 Rio Acima";126
"315490 Rio Casca";142
"315510 Rio do Prado";61
"315500 Rio Doce";21
"315520 Rio Espera";39
"315530 Rio Manso";38
"315540 Rio Novo";78
"315550 Rio Paranaíba";135
"315560 Rio Pardo de Minas";402
"315570 Rio Piracicaba";154
"315580 Rio Pomba";204
"315590 Rio Preto";39
"315600 Rio Vermelho";122
"315610 Ritápolis";56
"315620 Rochedo de Minas";25
"315630 Rodeiro";125
"315640 Romaria";43
"315645 Rosário da Limeira";62
"315650 Rubelita";73
"315660 Rubim";87
"315670 Sabará";1807
"315680 Sabinópolis";149
"315690 Sacramento";325
"315700 Salinas";553
"315710 Salto da Divisa";51
"315720 Santa Bárbara";387
"315725 Santa Bárbara do Leste";127
"315727 Santa Bárbara do Monte Verde";25
"315730 Santa Bárbara do Tugúrio";40
"315733 Santa Cruz de Minas";76
"315737 Santa Cruz de Salinas";34
"315740 Santa Cruz do Escalvado";42
"315750 Santa Efigênia de Minas";53
"315760 Santa Fé de Minas";42
"315765 Santa Helena de Minas";93
"315770 Santa Juliana";192
"315780 Santa Luzia";3127
"315790 Santa Margarida";254
"315800 Santa Maria de Itabira";133
"315810 Santa Maria do Salto";54
"315820 Santa Maria do Suaçuí";181
"315920 Santa Rita de Caldas";78
"315940 Santa Rita de Ibitipoca";27
"315930 Santa Rita de Jacutinga";33
"315935 Santa Rita de Minas";91
"315950 Santa Rita do Itueto";92
"315960 Santa Rita do Sapucaí";533
"315970 Santa Rosa da Serra";38
"315980 Santa Vitória";287
"315830 Santana da Vargem";80
"315840 Santana de Cataguases";26
"315850 Santana de Pirapama";53
"315860 Santana do Deserto";31
"315870 Santana do Garambéu";24
"315880 Santana do Jacaré";51
"315890 Santana do Manhuaçu";154
"315895 Santana do Paraíso";718
"315900 Santana do Riacho";62
"315910 Santana dos Montes";32
"315990 Santo Antônio do Amparo";187
"316000 Santo Antônio do Aventureiro";36
"316010 Santo Antônio do Grama";52
"316020 Santo Antônio do Itambé";32
"316030 Santo Antônio do Jacinto";137
"316040 Santo Antônio do Monte";358
"316045 Santo Antônio do Retiro";93
"316050 Santo Antônio do Rio Abaixo";20
"316060 Santo Hipólito";29
"316070 Santos Dumont";500
"316080 São Bento Abade";75
"316090 São Brás do Suaçuí";30
"316095 São Domingos das Dores";78
"316100 São Domingos do Prata";166
"316105 São Félix de Minas";48
"316110 São Francisco";846
"316120 São Francisco de Paula";75
"316130 São Francisco de Sales";68
"316140 São Francisco do Glória";46
"316150 São Geraldo";96
"316160 São Geraldo da Piedade";47
"316165 São Geraldo do Baixio";38
"316170 São Gonçalo do Abaeté";74
"316180 São Gonçalo do Pará";145
"316190 São Gonçalo do Rio Abaixo";138
"312550 São Gonçalo do Rio Preto";23
"316200 São Gonçalo do Sapucaí";329
"316210 São Gotardo";794
"316220 São João Batista do Glória";89
"316225 São João da Lagoa";70
"316230 São João da Mata";36
"316240 São João da Ponte";245
"316245 São João das Missões";300
"316250 São João del Rei";1008
"316255 São João do Manhuaçu";223
"316257 São João do Manteninha";83
"316260 São João do Oriente";124
"316265 São João do Pacuí";41
"316270 São João do Paraíso";270
"316280 São João Evangelista";196
"316290 São João Nepomuceno";296
"316292 São Joaquim de Bicas";371
"316294 São José da Barra";109
"316295 São José da Lapa";367
"316300 São José da Safira";65
"316310 São José da Varginha";32
"316320 São José do Alegre";50
"316330 São José do Divino";47
"316340 São José do Goiabal";43
"316350 São José do Jacuri";84
"316360 São José do Mantimento";36
"316370 São Lourenço";543
"316380 São Miguel do Anta";58
"316390 São Pedro da União";39
"316410 São Pedro do Suaçuí";64
"316400 São Pedro dos Ferros";80
"316420 São Romão";114
"316430 São Roque de Minas";86
"316440 São Sebastião da Bela Vista";70
