 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2017
"Município";"Nascim_p/resid.mãe"
"316470 São Sebastião do Paraíso";923
"316480 São Sebastião do Rio Preto";15
"316490 São Sebastião do Rio Verde";17
"316520 São Thomé das Letras";69
"316500 São Tiago";129
"316510 São Tomás de Aquino";66
"316530 São Vicente de Minas";78
"316540 Sapucaí-Mirim";76
"316550 Sardoá";78
"316553 Sarzedo";543
"316556 Sem-Peixe";22
"316557 Senador Amaral";101
"316560 Senador Cortes";26
"316570 Senador Firmino";91
"316580 Senador José Bento";11
"316590 Senador Modestino Gonçalves";39
"316600 Senhora de Oliveira";43
"316610 Senhora do Porto";32
"316620 Senhora dos Remédios";106
"316630 Sericita";87
"316640 Seritinga";18
"316650 Serra Azul de Minas";44
"316660 Serra da Saudade";4
"316680 Serra do Salitre";177
"316670 Serra dos Aimorés";75
"316690 Serrania";92
"316695 Serranópolis de Minas";43
"316700 Serranos";28
"316710 Serro";264
"316720 Sete Lagoas";2719
"316555 Setubinha";170
"316730 Silveirânia";28
"316740 Silvianópolis";52
"316750 Simão Pereira";33
"316760 Simonésia";308
"316770 Sobrália";59
"316780 Soledade de Minas";62
"316790 Tabuleiro";35
"316800 Taiobeiras";478
"316805 Taparuba";36
"316810 Tapira";46
"316820 Tapiraí";13
"316830 Taquaraçu de Minas";38
"316840 Tarumirim";139
"316850 Teixeiras";120
"316860 Teófilo Otoni";1964
"316870 Timóteo";980
"316880 Tiradentes";82
"316890 Tiros";78
"316900 Tocantins";214
"316905 Tocos do Moji";34
"316910 Toledo";64
"316920 Tombos";88
"316930 Três Corações";1077
"316935 Três Marias";340
"316940 Três Pontas";709
"316950 Tumiritinga";81
"316960 Tupaciguara";276
"316970 Turmalina";241
"316980 Turvolândia";50
"316990 Ubá";1262
"317000 Ubaí";132
"317005 Ubaporanga";137
"317010 Uberaba";4255
"317020 Uberlândia";9639
"317030 Umburatiba";45
"317040 Unaí";1256
"317043 União de Minas";46
"317047 Uruana de Minas";38
"317050 Urucânia";132
"317052 Urucuia";99
"317057 Vargem Alegre";61
"317060 Vargem Bonita";30
"317065 Vargem Grande do Rio Pardo";85
"317070 Varginha";1857
"317075 Varjão de Minas";84
"317080 Várzea da Palma";365
"317090 Varzelândia";248
"317100 Vazante";282
"317103 Verdelândia";149
"317107 Veredinha";65
"317110 Veríssimo";48
"317115 Vermelho Novo";44
"317120 Vespasiano";1954
"317130 Viçosa";988
"317140 Vieiras";32
"317160 Virgem da Lapa";133
"317170 Virgínia";101
"317180 Virginópolis";128
"317190 Virgolândia";40
"317200 Visconde do Rio Branco";534
"317210 Volta Grande";63
"317220 Wenceslau Braz";22
"310000 Município ignorado - MG";2
"320010 Afonso Cláudio";364
"320016 Água Doce do Norte";161
"320013 Águia Branca";128
"320020 Alegre";392
"320030 Alfredo Chaves";138
"320035 Alto Rio Novo";92
"320040 Anchieta";352
"320050 Apiacá";93
"320060 Aracruz";1418
"320070 Atilio Vivacqua";140
"320080 Baixo Guandu";423
"320090 Barra de São Francisco";662
"320100 Boa Esperança";191
"320110 Bom Jesus do Norte";94
"320115 Brejetuba";195
"320120 Cachoeiro de Itapemirim";2742
"320130 Cariacica";6090
"320140 Castelo";442
"320150 Colatina";1546
"320160 Conceição da Barra";430
"320170 Conceição do Castelo";173
"320180 Divino de São Lourenço";61
"320190 Domingos Martins";468
"320200 Dores do Rio Preto";73
"320210 Ecoporanga";278
"320220 Fundão";268
"320225 Governador Lindenberg";118
"320230 Guaçuí";428
"320240 Guarapari";1772
"320245 Ibatiba";354
"320250 Ibiraçu";159
"320255 Ibitirama";165
"320260 Iconha";178
"320265 Irupi";175
"320270 Itaguaçu";146
"320280 Itapemirim";612
"320290 Itarana";103
"320300 Iúna";393
"320305 Jaguaré";469
"320310 Jerônimo Monteiro";140
"320313 João Neiva";194
"320316 Laranja da Terra";88
"320320 Linhares";2524
"320330 Mantenópolis";174
"320332 Marataízes";551
"320334 Marechal Floriano";248
"320335 Marilândia";130
"320340 Mimoso do Sul";297
"320350 Montanha";271
"320360 Mucurici";92
"320370 Muniz Freire";260
"320380 Muqui";161
"320390 Nova Venécia";696
"320400 Pancas";222
"320405 Pedro Canário";319
"320410 Pinheiros";379
"320420 Piúma";327
"320425 Ponto Belo";84
"320430 Presidente Kennedy";198
"320435 Rio Bananal";202
"320440 Rio Novo do Sul";155
"320450 Santa Leopoldina";148
"320455 Santa Maria de Jetibá";605
"320460 Santa Teresa";293
"320465 São Domingos do Norte";99
"320470 São Gabriel da Palha";410
"320480 São José do Calçado";147
"320490 São Mateus";2006
"320495 São Roque do Canaã";95
"320500 Serra";7962
"320501 Sooretama";474
"320503 Vargem Alta";266
"320506 Venda Nova do Imigrante";319
"320510 Viana";1093
"320515 Vila Pavão";105
"320517 Vila Valério";197
"320520 Vila Velha";6817
"320530 Vitória";4612
"330010 Angra dos Reis";2635
"330015 Aperibé";146
"330020 Araruama";1595
"330022 Areal";181
"330023 Armação dos Búzios";663
"330025 Arraial do Cabo";462
"330030 Barra do Piraí";1080
"330040 Barra Mansa";2116
"330045 Belford Roxo";7100
"330050 Bom Jardim";197
"330060 Bom Jesus do Itabapoana";467
"330070 Cabo Frio";2781
"330080 Cachoeiras de Macacu";808
"330090 Cambuci";151
"330100 Campos dos Goytacazes";7498
"330110 Cantagalo";205
"330093 Carapebus";165
"330115 Cardoso Moreira";125
"330120 Carmo";221
"330130 Casimiro de Abreu";679
"330095 Comendador Levy Gasparian";116
"330140 Conceição de Macabu";272
"330150 Cordeiro";277
"330160 Duas Barras";128
"330170 Duque de Caxias";13593
"330180 Engenheiro Paulo de Frontin";121
"330185 Guapimirim";740
"330187 Iguaba Grande";361
"330190 Itaboraí";3139
"330200 Itaguaí";1892
"330205 Italva";156
"330210 Itaocara";277
"330220 Itaperuna";1177
"330225 Itatiaia";433
"330227 Japeri";1419
"330230 Laje do Muriaé";60
"330240 Macaé";3928
"330245 Macuco";113
"330250 Magé";3698
"330260 Mangaratiba";555
"330270 Maricá";1878
"330280 Mendes";202
"330285 Mesquita";2402
"330290 Miguel Pereira";321
"330300 Miracema";354
"330310 Natividade";179
"330320 Nilópolis";1834
"330330 Niterói";6336
"330340 Nova Friburgo";2124
"330350 Nova Iguaçu";12498
"330360 Paracambi";531
"330370 Paraíba do Sul";558
"330380 Paraty";624
"330385 Paty do Alferes";408
"330390 Petrópolis";3918
"330395 Pinheiral";324
"330400 Piraí";392
"330410 Porciúncula";214
"330411 Porto Real";266
"330412 Quatis";170
"330414 Queimados";2412
"330415 Quissamã";318
"330420 Resende";1759
"330430 Rio Bonito";719
"330440 Rio Claro";188
"330450 Rio das Flores";101
"330452 Rio das Ostras";2044
"330455 Rio de Janeiro";84521
"330460 Santa Maria Madalena";99
"330470 Santo Antônio de Pádua";508
"330480 São Fidélis";389
"330475 São Francisco de Itabapoana";634
"330490 São Gonçalo";11290
"330500 São João da Barra";514
"330510 São João de Meriti";6545
"330513 São José de Ubá";106
"330515 São José do Vale do Rio Preto";274
"330520 São Pedro da Aldeia";1650
"330530 São Sebastião do Alto";95
"330540 Sapucaia";192
"330550 Saquarema";1207
"330555 Seropédica";1066
"330560 Silva Jardim";286
"330570 Sumidouro";228
"330575 Tanguá";461
"330580 Teresópolis";2300
"330590 Trajano de Moraes";114
"330600 Três Rios";1194
"330610 Valença";822
"330615 Varre-Sai";156
"330620 Vassouras";489
"330630 Volta Redonda";3272
"330000 Município ignorado - RJ";8
"350010 Adamantina";344
"350020 Adolfo";38
"350030 Aguaí";436
"350040 Águas da Prata";79
"350050 Águas de Lindóia";239
"350055 Águas de Santa Bárbara";71
"350060 Águas de São Pedro";37
"350070 Agudos";577
"350075 Alambari";70
"350080 Alfredo Marcondes";48
"350090 Altair";49
"350100 Altinópolis";183
"350110 Alto Alegre";49
"350115 Alumínio";246
"350120 Álvares Florence";30
"350130 Álvares Machado";331
"350140 Álvaro de Carvalho";40
"350150 Alvinlândia";42
"350160 Americana";2678
"350170 Américo Brasiliense";500
"350180 Américo de Campos";47
"350190 Amparo";885
"350200 Analândia";47
"350210 Andradina";674
"350220 Angatuba";317
"350230 Anhembi";76
"350240 Anhumas";57
"350250 Aparecida";480
"350260 Aparecida d'Oeste";43
"350270 Apiaí";360
"350275 Araçariguama";333
"350280 Araçatuba";2451
"350290 Araçoiaba da Serra";415
"350300 Aramina";83
"350310 Arandu";97
"350315 Arapeí";14
"350320 Araraquara";2773
"350330 Araras";1486
"350335 Arco-Íris";16
"350340 Arealva";67
"350350 Areias";47
"350360 Areiópolis";131
"350370 Ariranha";70
"350380 Artur Nogueira";679
"350390 Arujá";1409
"350395 Aspásia";21
"350400 Assis";1301
"350410 Atibaia";2078
"350420 Auriflama";171
"350430 Avaí";60
"350440 Avanhandava";157
"350450 Avaré";1306
"350460 Bady Bassitt";238
"350470 Balbinos";15
"350480 Bálsamo";85
"350490 Bananal";94
"350500 Barão de Antonina";57
"350510 Barbosa";93
"350520 Bariri";401
"350530 Barra Bonita";298
"350535 Barra do Chapéu";88
"350540 Barra do Turvo";76
"350550 Barretos";1579
"350560 Barrinha";470
"350570 Barueri";5666
"350580 Bastos";290
"350590 Batatais";746
"350600 Bauru";4699
"350610 Bebedouro";1012
"350620 Bento de Abreu";26
"350630 Bernardino de Campos";148
"350635 Bertioga";1045
"350640 Bilac";75
"350650 Birigui";1500
"350660 Biritiba-Mirim";394
"350670 Boa Esperança do Sul";170
"350680 Bocaina";125
"350690 Bofete";130
"350700 Boituva";811
"350710 Bom Jesus dos Perdões";329
"350715 Bom Sucesso de Itararé";66
"350720 Borá";12
"350730 Boracéia";65
"350740 Borborema";163
"350745 Borebi";43
"350750 Botucatu";1715
"350760 Bragança Paulista";2224
"350770 Braúna";75
"350775 Brejo Alegre";35
"350780 Brodowski";330
"350790 Brotas";273
"350800 Buri";304
"350810 Buritama";179
"350820 Buritizal";41
"350830 Cabrália Paulista";59
"350840 Cabreúva";782
"350850 Caçapava";1263
"350860 Cachoeira Paulista";404
"350870 Caconde";212
"350880 Cafelândia";229
"350890 Caiabu";41
"350900 Caieiras";1458
"350910 Caiuá";47
"350920 Cajamar";1331
"350925 Cajati";497
"350930 Cajobi";96
"350940 Cajuru";341
"350945 Campina do Monte Alegre";75
"350950 Campinas";15433
"350960 Campo Limpo Paulista";1057
"350970 Campos do Jordão";767
"350980 Campos Novos Paulista";77
"350990 Cananéia";190
"350995 Canas";85
"351000 Cândido Mota";337
"351010 Cândido Rodrigues";15
"351015 Canitar";70
"351020 Capão Bonito";669
"351030 Capela do Alto";285
"351040 Capivari";682
"351050 Caraguatatuba";1757
"351060 Carapicuíba";6966
"351070 Cardoso";118
"351080 Casa Branca";316
"351090 Cássia dos Coqueiros";29
"351100 Castilho";246
"351110 Catanduva";1352
"351120 Catiguá";93
"351130 Cedral";102
"351140 Cerqueira César";244
"351150 Cerquilho";503
"351160 Cesário Lange";282
"351170 Charqueada";206
"355720 Chavantes";189
"351190 Clementina";107
"351200 Colina";247
"351210 Colômbia";85
"351220 Conchal";410
"351230 Conchas";208
"351240 Cordeirópolis";282
"351250 Coroados";72
"351260 Coronel Macedo";51
"351270 Corumbataí";54
"351280 Cosmópolis";739
"351290 Cosmorama";68
"351300 Cotia";4311
"351310 Cravinhos";402
"351320 Cristais Paulista";121
"351330 Cruzália";28
"351340 Cruzeiro";925
"351350 Cubatão";1620
"351360 Cunha";241
"351370 Descalvado";359
"351380 Diadema";5880
"351385 Dirce Reis";13
"351390 Divinolândia";116
"351400 Dobrada";120
"351410 Dois Córregos";334
"351420 Dolcinópolis";25
"351430 Dourado";96
"351440 Dracena";491
"351450 Duartina";147
"351460 Dumont";99
"351470 Echaporã";81
"351480 Eldorado";206
"351490 Elias Fausto";208
"351492 Elisiário";28
"351495 Embaúba";18
"351500 Embu das Artes";4295
"351510 Embu-Guaçu";1008
"351512 Emilianópolis";32
"351515 Engenheiro Coelho";272
"351518 Espírito Santo do Pinhal";478
"351519 Espírito Santo do Turvo";55
"355730 Estiva Gerbi";127
"351520 Estrela d'Oeste";109
"351530 Estrela do Norte";39
"351535 Euclides da Cunha Paulista";110
"351540 Fartura";178
"351560 Fernando Prestes";67
"351550 Fernandópolis";793
"351565 Fernão";18
"351570 Ferraz de Vasconcelos";2900
"351580 Flora Rica";21
"351590 Floreal";26
"351600 Flórida Paulista";130
"351610 Florínia";33
"351620 Franca";5002
"351630 Francisco Morato";2928
"351640 Franco da Rocha";2318
"351650 Gabriel Monteiro";25
"351660 Gália";78
"351670 Garça";530
"351680 Gastão Vidigal";49
"351685 Gavião Peixoto";69
"351690 General Salgado";122
"351700 Getulina";100
"351710 Glicério";58
"351720 Guaiçara";152
"351730 Guaimbê";89
"351740 Guaíra";479
"351750 Guapiaçu";240
"351760 Guapiara";272
"351770 Guará";240
"351780 Guaraçaí";71
"351790 Guaraci";123
"351800 Guarani d'Oeste";11
"351810 Guarantã";86
"351820 Guararapes";370
"351830 Guararema";406
"351840 Guaratinguetá";1523
"351850 Guareí";152
"351860 Guariba";502
"351870 Guarujá";4429
"351880 Guarulhos";21219
"351885 Guatapará";110
"351890 Guzolândia";53
"351900 Herculândia";104
"351905 Holambra";222
"351907 Hortolândia";3094
"351910 Iacanga";131
"351920 Iacri";56
"351925 Iaras";70
"351930 Ibaté";502
"351940 Ibirá";146
"351950 Ibirarema";67
"351960 Ibitinga";742
"351970 Ibiúna";1177
"351980 Icém";110
"351990 Iepê";103
"352000 Igaraçu do Tietê";289
"352010 Igarapava";346
"352020 Igaratá";118
"352030 Iguape";366
"352042 Ilha Comprida";159
"352044 Ilha Solteira";289
"352040 Ilhabela";530
"352050 Indaiatuba";3195
"352060 Indiana";55
"352070 Indiaporã";37
"352080 Inúbia Paulista";34
"352090 Ipaussu";191
"352100 Iperó";348
"352110 Ipeúna";104
"352115 Ipiguá";59
"352120 Iporanga";67
"352130 Ipuã";190
"352140 Iracemápolis";232
"352150 Irapuã";80
"352160 Irapuru";80
"352170 Itaberá";217
"352180 Itaí";330
"352190 Itajobi";174
"352200 Itaju";33
"352210 Itanhaém";1527
"352215 Itaóca";42
"352220 Itapecerica da Serra";2790
"352230 Itapetininga";2180
"352240 Itapeva";1373
"352250 Itapevi";4364
"352260 Itapira";803
"352265 Itapirapuã Paulista";71
"352270 Itápolis";455
"352280 Itaporanga";198
"352290 Itapuí";154
"352300 Itapura";80
"352310 Itaquaquecetuba";5960
"352320 Itararé";643
"352330 Itariri";156
"352340 Itatiba";1405
"352350 Itatinga";275
"352360 Itirapina";171
"352370 Itirapuã";69
"352380 Itobi";101
"352390 Itu";2320
"352400 Itupeva";847
"352410 Ituverava";481
"352420 Jaborandi";62
"352430 Jaboticabal";768
"352440 Jacareí";3076
"352450 Jaci";95
"352460 Jacupiranga";262
"352470 Jaguariúna";800
"352480 Jales";516
"352490 Jambeiro";67
"352500 Jandira";1800
"352510 Jardinópolis";620
"352520 Jarinu";474
"352530 Jaú";1630
"352540 Jeriquara";36
"352550 Joanópolis";138
"352560 João Ramalho";62
"352570 José Bonifácio";469
"352580 Júlio Mesquita";58
"352585 Jumirim";35
"352590 Jundiaí";6066
"352600 Junqueirópolis";227
"352610 Juquiá";278
"352620 Juquitiba";452
"352630 Lagoinha";40
"352640 Laranjal Paulista";332
"352650 Lavínia";69
"352660 Lavrinhas";101
"352670 Leme";1213
"352680 Lençóis Paulista";860
"352690 Limeira";3620
"352700 Lindóia";70
"352710 Lins";938
"352720 Lorena";1263
"352725 Lourdes";21
"352730 Louveira";798
"352740 Lucélia";171
"352750 Lucianópolis";24
"352760 Luís Antônio";188
"352770 Luiziânia";66
"352780 Lupércio";66
"352790 Lutécia";30
"352800 Macatuba";192
"352810 Macaubal";72
"352820 Macedônia";24
"352830 Magda";29
"352840 Mairinque";672
"352850 Mairiporã";1026
"352860 Manduri";109
"352870 Marabá Paulista";38
"352880 Maracaí";159
"352885 Marapoama";27
"352890 Mariápolis";35
"352900 Marília";3143
"352910 Marinópolis";13
"352920 Martinópolis";274
"352930 Matão";1013
"352940 Mauá";5729
"352950 Mendonça";77
"352960 Meridiano";50
"352965 Mesópolis";27
"352970 Miguelópolis";269
"352980 Mineiros do Tietê";134
"353000 Mira Estrela";30
"352990 Miracatu";299
"353010 Mirandópolis";269
"353020 Mirante do Paranapanema";180
"353030 Mirassol";722
"353040 Mirassolândia";57
"353050 Mococa";805
"353060 Mogi das Cruzes";6345
"353070 Mogi Guaçu";1969
"353080 Mogi Mirim";1051
"353090 Mombuca";49
"353100 Monções";29
"353110 Mongaguá";711
"353120 Monte Alegre do Sul";81
"353130 Monte Alto";489
"353140 Monte Aprazível";228
"353150 Monte Azul Paulista";230
"353160 Monte Castelo";39
"353180 Monte Mor";926
"353170 Monteiro Lobato";35
"353190 Morro Agudo";374
"353200 Morungaba";152
"353205 Motuca";49
"353210 Murutinga do Sul";44
"353215 Nantes";49
"353220 Narandiba";54
"353230 Natividade da Serra";82
"353240 Nazaré Paulista";215
"353250 Neves Paulista";92
"353260 Nhandeara";103
"353270 Nipoã";82
"353280 Nova Aliança";89
"353282 Nova Campina";139
"353284 Nova Canaã Paulista";11
"353286 Nova Castilho";13
"353290 Nova Europa";120
"353300 Nova Granada";254
"353310 Nova Guataporanga";24
"353320 Nova Independência";64
"353330 Nova Luzitânia";28
"353340 Nova Odessa";737
"353325 Novais";72
"353350 Novo Horizonte";508
"353360 Nuporanga";82
"353370 Ocauçu";71
"353380 Óleo";27
"353390 Olímpia";669
"353400 Onda Verde";64
"353410 Oriente";75
"353420 Orindiúva";81
"353430 Orlândia";469
"353440 Osasco";10179
"353450 Oscar Bressane";27
"353460 Osvaldo Cruz";328
"353470 Ourinhos";1354
"353480 Ouro Verde";98
"353475 Ouroeste";127
"353490 Pacaembu";108
"353500 Palestina";140
"353510 Palmares Paulista";140
"353520 Palmeira d'Oeste";87
"353530 Palmital";261
"353540 Panorama";224
"353550 Paraguaçu Paulista";593
"353560 Paraibuna";212
"353570 Paraíso";78
"353580 Paranapanema";310
"353590 Paranapuã";67
"353600 Parapuã";93
"353610 Pardinho";92
"353620 Pariquera-Açu";309
"353625 Parisi";39
"353630 Patrocínio Paulista";205
"353640 Paulicéia";114
"353650 Paulínia";1470
"353657 Paulistânia";28
"353660 Paulo de Faria";81
"353670 Pederneiras";531
"353680 Pedra Bela";68
"353690 Pedranópolis";14
"353700 Pedregulho";216
"353710 Pedreira";481
"353715 Pedrinhas Paulista";34
"353720 Pedro de Toledo";118
"353730 Penápolis";835
"353740 Pereira Barreto";261
"353750 Pereiras";105
"353760 Peruíbe";927
"353770 Piacatu";63
"353780 Piedade";731
"353790 Pilar do Sul";388
"353800 Pindamonhangaba";2240
"353810 Pindorama";159
"353820 Pinhalzinho";150
"353830 Piquerobi";26
"353850 Piquete";154
"353860 Piracaia";365
"353870 Piracicaba";5234
"353880 Piraju";384
"353890 Pirajuí";273
"353900 Pirangi";129
"353910 Pirapora do Bom Jesus";265
"353920 Pirapozinho";336
"353930 Pirassununga";877
"353940 Piratininga";193
"353950 Pitangueiras";475
"353960 Planalto";89
"353970 Platina";46
"353980 Poá";1594
"353990 Poloni";63
"354000 Pompéia";260
"354010 Pongaí";31
"354020 Pontal";560
"354025 Pontalinda";56
"354030 Pontes Gestal";30
"354040 Populina";43
"354050 Porangaba";84
"354060 Porto Feliz";739
"354070 Porto Ferreira";560
"354075 Potim";252
"354080 Potirendaba";217
"354085 Pracinha";15
"354090 Pradópolis";227
"354100 Praia Grande";4554
"354105 Pratânia";81
"354110 Presidente Alves";45
"354120 Presidente Bernardes";132
"354130 Presidente Epitácio";535
"354140 Presidente Prudente";3038
"354150 Presidente Venceslau";424
"354160 Promissão";423
"354165 Quadra";52
"354170 Quatá";149
"354180 Queiroz";56
"354190 Queluz";111
"354200 Quintana";85
"354210 Rafard";108
"354220 Rancharia";392
"354230 Redenção da Serra";50
"354240 Regente Feijó";248
"354250 Reginópolis";66
"354260 Registro";793
"354270 Restinga";114
"354280 Ribeira";43
"354290 Ribeirão Bonito";141
"354300 Ribeirão Branco";267
"354310 Ribeirão Corrente";49
"354320 Ribeirão do Sul";45
"354323 Ribeirão dos Índios";22
"354325 Ribeirão Grande";87
"354330 Ribeirão Pires";1311
"354340 Ribeirão Preto";8378
"354360 Rifaina";46
"354370 Rincão";129
"354380 Rinópolis";105
"354390 Rio Claro";2371
"354400 Rio das Pedras";388
"354410 Rio Grande da Serra";625
"354420 Riolândia";110
"354350 Riversul";63
"354425 Rosana";230
"354430 Roseira";133
"354440 Rubiácea";35
"354450 Rubinéia";25
"354460 Sabino";56
"354470 Sagres";26
"354480 Sales";60
"354490 Sales Oliveira";133
"354500 Salesópolis";188
"354510 Salmourão";74
"354515 Saltinho";93
"354520 Salto";1681
"354530 Salto de Pirapora";541
"354540 Salto Grande";109
"354550 Sandovalina";53
"354560 Santa Adélia";183
"354570 Santa Albertina";65
"354580 Santa Bárbara d'Oeste";2412
"354600 Santa Branca";164
"354610 Santa Clara d'Oeste";21
"354620 Santa Cruz da Conceição";27
"354625 Santa Cruz da Esperança";23
"354630 Santa Cruz das Palmeiras";394
"354640 Santa Cruz do Rio Pardo";664
"354650 Santa Ernestina";49
"354660 Santa Fé do Sul";435
"354670 Santa Gertrudes";316
"354680 Santa Isabel";718
"354690 Santa Lúcia";99
"354700 Santa Maria da Serra";70
"354710 Santa Mercedes";45
"354740 Santa Rita d'Oeste";27
"354750 Santa Rita do Passa Quatro";248
"354760 Santa Rosa de Viterbo";249
"354765 Santa Salete";13
"354720 Santana da Ponte Pensa";20
"354730 Santana de Parnaíba";2164
"354770 Santo Anastácio";219
"354780 Santo André";9095
"354790 Santo Antônio da Alegria";78
"354800 Santo Antônio de Posse";262
"354805 Santo Antônio do Aracanguá";103
"354810 Santo Antônio do Jardim";64
"354820 Santo Antônio do Pinhal";93
"354830 Santo Expedito";33
"354840 Santópolis do Aguapeí";59
"354850 Santos";4768
"354860 São Bento do Sapucaí";122
"354870 São Bernardo do Campo";10974
"354880 São Caetano do Sul";1836
"354890 São Carlos";3231
"354900 São Francisco";27
"354910 São João da Boa Vista";1127
"354920 São João das Duas Pontes";26
"354925 São João de Iracema";20
"354930 São João do Pau d'Alho";23
"354940 São Joaquim da Barra";586
"354950 São José da Bela Vista";94
"354960 São José do Barreiro";47
"354970 São José do Rio Pardo";705
"354980 São José do Rio Preto";5461
"354990 São José dos Campos";9743
"354995 São Lourenço da Serra";202
"355000 São Luís do Paraitinga";121
"355010 São Manuel";524
"355020 São Miguel Arcanjo";422
"355030 São Paulo";169299
"355040 São Pedro";427
"355050 São Pedro do Turvo";86
"355060 São Roque";1099
"355070 São Sebastião";1291
"355080 São Sebastião da Grama";89
"355090 São Simão";133
"355100 São Vicente";4657
"355110 Sarapuí";112
"355120 Sarutaiá";58
"355130 Sebastianópolis do Sul";34
"355140 Serra Azul";135
"355160 Serra Negra";305
"355150 Serrana";637
"355170 Sertãozinho";1580
"355180 Sete Barras";202
"355190 Severínia";185
"355200 Silveiras";70
"355210 Socorro";414
"355220 Sorocaba";9267
"355230 Sud Mennucci";106
"355240 Sumaré";4056
"355255 Suzanápolis";42
"355250 Suzano";4559
"355260 Tabapuã";117
"355270 Tabatinga";212
"355280 Taboão da Serra";4661
"355290 Taciba";74
"355300 Taguaí";185
"355310 Taiaçu";63
"355320 Taiúva";58
"355330 Tambaú";303
"355340 Tanabi";249
"355350 Tapiraí";97
"355360 Tapiratiba";142
"355365 Taquaral";19
"355370 Taquaritinga";636
"355380 Taquarituba";288
"355385 Taquarivaí";95
"355390 Tarabai";84
"355395 Tarumã";209
"355400 Tatuí";1694
"355410 Taubaté";3991
"355420 Tejupá";80
"355430 Teodoro Sampaio";355
"355440 Terra Roxa";97
"355450 Tietê";531
"355460 Timburi";21
"355465 Torre de Pedra";20
"355470 Torrinha";103
"355475 Trabiju";20
"355480 Tremembé";586
"355490 Três Fronteiras";64
"355495 Tuiuti";53
"355500 Tupã";732
"355510 Tupi Paulista";141
"355520 Turiúba";13
"355530 Turmalina";18
"355535 Ubarana";92
"355540 Ubatuba";1272
"355550 Ubirajara";86
"355560 Uchoa";94
"355570 União Paulista";13
"355580 Urânia";99
"355590 Uru";10
"355600 Urupês";145
"355610 Valentim Gentil";183
"355620 Valinhos";1392
"355630 Valparaíso";322
"355635 Vargem";114
"355640 Vargem Grande do Sul";556
"355645 Vargem Grande Paulista";740
"355650 Várzea Paulista";1450
"355660 Vera Cruz";111
"355670 Vinhedo";947
"355680 Viradouro";223
"355690 Vista Alegre do Alto";107
"355695 Vitória Brasil";15
"355700 Votorantim";1759
"355710 Votuporanga";1045
"355715 Zacarias";24
"350000 Município ignorado - SP";5
"410010 Abatiá";116
"410020 Adrianópolis";98
"410030 Agudos do Sul";113
"410040 Almirante Tamandaré";1786
"410045 Altamira do Paraná";71
"412862 Alto Paraíso";45
"410060 Alto Paraná";178
"410070 Alto Piquiri";133
"410050 Altônia";245
"410080 Alvorada do Sul";111
"410090 Amaporã";82
"410100 Ampére";266
"410105 Anahy";29
"410110 Andirá";246
"410115 Ângulo";41
"410120 Antonina";279
"410130 Antônio Olinto";75
"410140 Apucarana";1786
"410150 Arapongas";1589
"410160 Arapoti";396
"410165 Arapuã";51
"410170 Araruna";190
"410180 Araucária";2358
"410185 Ariranha do Ivaí";44
"410190 Assaí";192
"410200 Assis Chateaubriand";470
"410210 Astorga";315
"410220 Atalaia";51
"410230 Balsa Nova";237
"410240 Bandeirantes";446
"410250 Barbosa Ferraz";119
"410270 Barra do Jacaré";25
"410260 Barracão";149
"410275 Bela Vista da Caroba";48
"410280 Bela Vista do Paraíso";217
"410290 Bituruna";270
"410300 Boa Esperança";64
"410302 Boa Esperança do Iguaçu";30
"410304 Boa Ventura de São Roque";82
"410305 Boa Vista da Aparecida";123
"410310 Bocaiúva do Sul";200
"410315 Bom Jesus do Sul";62
"410320 Bom Sucesso";86
"410322 Bom Sucesso do Sul";36
"410330 Borrazópolis";89
"410335 Braganey";64
"410337 Brasilândia do Sul";54
"410340 Cafeara";15
"410345 Cafelândia";300
"410347 Cafezal do Sul";51
"410350 Califórnia";113
"410360 Cambará";283
"410370 Cambé";1355
"410380 Cambira";98
"410390 Campina da Lagoa";221
"410395 Campina do Simão";70
"410400 Campina Grande do Sul";842
"410405 Campo Bonito";63
"410410 Campo do Tenente";135
"410420 Campo Largo";1735
"410425 Campo Magro";390
"410430 Campo Mourão";1385
"410440 Cândido de Abreu";186
"410442 Candói";279
"410445 Cantagalo";185
"410450 Capanema";250
"410460 Capitão Leônidas Marques";244
"410465 Carambeí";365
"410470 Carlópolis";202
"410480 Cascavel";4879
"410490 Castro";1209
"410500 Catanduvas";115
"410510 Centenário do Sul";173
"410520 Cerro Azul";221
"410530 Céu Azul";130
"410540 Chopinzinho";288
"410550 Cianorte";1124
"410560 Cidade Gaúcha";148
"410570 Clevelândia";230
"410580 Colombo";3696
"410590 Colorado";286
"410600 Congonhinhas";137
"410610 Conselheiro Mairinck";56
"410620 Contenda";241
"410630 Corbélia";257
"410640 Cornélio Procópio";516
"410645 Coronel Domingos Soares";106
"410650 Coronel Vivida";333
"410655 Corumbataí do Sul";40
"410680 Cruz Machado";210
"410657 Cruzeiro do Iguaçu";63
"410660 Cruzeiro do Oeste";292
"410670 Cruzeiro do Sul";77
"410685 Cruzmaltina";42
"410690 Curitiba";22745
"410700 Curiúva";189
"410715 Diamante D'Oeste";76
"410710 Diamante do Norte";46
"410712 Diamante do Sul";53
"410720 Dois Vizinhos";624
"410725 Douradina";127
"410730 Doutor Camargo";61
"412863 Doutor Ulysses";70
"410740 Enéas Marques";65
"410750 Engenheiro Beltrão";165
"410753 Entre Rios do Oeste";55
