 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2008
"Município";"Nascim_p/resid.mãe"
"291380 Ipecaetá";197
"291390 Ipiaú";587
"291400 Ipirá";1016
"291410 Ipupiara";118
"291420 Irajuba";121
"291430 Iramaia";163
"291440 Iraquara";413
"291450 Irará";392
"291460 Irecê";1158
"291465 Itabela";620
"291470 Itaberaba";1127
"291480 Itabuna";3308
"291490 Itacaré";387
"291500 Itaeté";309
"291510 Itagi";235
"291520 Itagibá";190
"291530 Itagimirim";125
"291535 Itaguaçu da Bahia";207
"291540 Itaju do Colônia";114
"291550 Itajuípe";390
"291560 Itamaraju";1252
"291570 Itamari";134
"291580 Itambé";320
"291590 Itanagra";115
"291600 Itanhém";322
"291610 Itaparica";299
"291620 Itapé";136
"291630 Itapebi";209
"291640 Itapetinga";1211
"291650 Itapicuru";514
"291660 Itapitanga";106
"291670 Itaquara";123
"291680 Itarantim";253
"291685 Itatim";214
"291690 Itiruçu";214
"291700 Itiúba";649
"291710 Itororó";347
"291720 Ituaçu";268
"291730 Ituberá";577
"291733 Iuiú";145
"291735 Jaborandi";132
"291740 Jacaraci";147
"291750 Jacobina";1359
"291760 Jaguaquara";998
"291770 Jaguarari";468
"291780 Jaguaripe";245
"291790 Jandaíra";157
"291800 Jequié";2469
"291810 Jeremoabo";625
"291820 Jiquiriçá";180
"291830 Jitaúna";209
"291835 João Dourado";410
"291840 Juazeiro";3923
"291845 Jucuruçu";90
"291850 Jussara";352
"291855 Jussari";113
"291860 Jussiape";84
"291870 Lafaiete Coutinho";48
"291875 Lagoa Real";110
"291880 Laje";343
"291890 Lajedão";64
"291900 Lajedinho";77
"291905 Lajedo do Tabocal";129
"291910 Lamarão";68
"291915 Lapão";481
"291920 Lauro de Freitas";2762
"291930 Lençóis";171
"291940 Licínio de Almeida";168
"291950 Livramento de Nossa Senhora";632
"291955 Luís Eduardo Magalhães";1183
"291960 Macajuba";216
"291970 Macarani";286
"291980 Macaúbas";579
"291990 Macururé";133
"291992 Madre de Deus";330
"291995 Maetinga";78
"292000 Maiquinique";143
"292010 Mairi";295
"292020 Malhada";289
"292030 Malhada de Pedras";113
"292040 Manoel Vitorino";205
"292045 Mansidão";108
"292050 Maracás";382
"292060 Maragogipe";630
"292070 Maraú";214
"292080 Marcionílio Souza";181
"292090 Mascote";178
"292100 Mata de São João";743
"292105 Matina";169
"292110 Medeiros Neto";347
"292120 Miguel Calmon";418
"292130 Milagres";184
"292140 Mirangaba";252
"292145 Mirante";109
"292150 Monte Santo";925
"292160 Morpará";120
"292170 Morro do Chapéu";644
"292180 Mortugaba";124
"292190 Mucugê";164
"292200 Mucuri";822
"292205 Mulungu do Morro";229
"292210 Mundo Novo";375
"292220 Muniz Ferreira";87
"292225 Muquém de São Francisco";169
"292230 Muritiba";332
"292240 Mutuípe";290
"292250 Nazaré";469
"292260 Nilo Peçanha";194
"292265 Nordestina";207
"292270 Nova Canaã";235
"292273 Nova Fátima";81
"292275 Nova Ibiá";84
"292280 Nova Itarana";136
"292285 Nova Redenção";122
"292290 Nova Soure";423
"292300 Nova Viçosa";673
"292303 Novo Horizonte";178
"292305 Novo Triunfo";143
"292310 Olindina";437
"292320 Oliveira dos Brejinhos";294
"292330 Ouriçangas";109
"292335 Ourolândia";360
"292340 Palmas de Monte Alto";297
"292350 Palmeiras";156
"292360 Paramirim";199
"292370 Paratinga";548
"292380 Paripiranga";430
"292390 Pau Brasil";164
"292400 Paulo Afonso";1963
"292405 Pé de Serra";170
"292410 Pedrão";69
"292420 Pedro Alexandre";275
"292430 Piatã";266
"292440 Pilão Arcado";518
"292450 Pindaí";211
"292460 Pindobaçu";390
"292465 Pintadas";92
"292467 Piraí do Norte";169
"292470 Piripá";112
"292480 Piritiba";301
"292490 Planaltino";123
"292500 Planalto";430
"292510 Poções";761
"292520 Pojuca";624
"292525 Ponto Novo";317
"292530 Porto Seguro";2488
"292540 Potiraguá";169
"292550 Prado";390
"292560 Presidente Dutra";211
"292570 Presidente Jânio Quadros";161
"292575 Presidente Tancredo Neves";470
"292580 Queimadas";374
"292590 Quijingue";417
"292593 Quixabeira";138
"292595 Rafael Jambeiro";291
"292600 Remanso";731
"292610 Retirolândia";178
"292620 Riachão das Neves";408
"292630 Riachão do Jacuípe";410
"292640 Riacho de Santana";505
"292650 Ribeira do Amparo";231
"292660 Ribeira do Pombal";844
"292665 Ribeirão do Largo";150
"292670 Rio de Contas";142
"292680 Rio do Antônio";171
"292690 Rio do Pires";112
"292700 Rio Real";688
"292710 Rodelas";146
"292720 Ruy Barbosa";500
"292730 Salinas da Margarida";200
"292740 Salvador";37198
"292750 Santa Bárbara";289
"292760 Santa Brígida";284
"292770 Santa Cruz Cabrália";487
"292780 Santa Cruz da Vitória";84
"292790 Santa Inês";157
"292805 Santa Luzia";132
"292810 Santa Maria da Vitória";626
"292840 Santa Rita de Cássia";416
"292850 Santa Teresinha";140
"292800 Santaluz";625
"292820 Santana";395
"292830 Santanópolis";162
"292860 Santo Amaro";916
"292870 Santo Antônio de Jesus";1461
"292880 Santo Estêvão";766
"292890 São Desidério";490
"292895 São Domingos";121
"292910 São Felipe";244
"292900 São Félix";183
"292905 São Félix do Coribe";213
"292920 São Francisco do Conde";540
"292925 São Gabriel";353
"292930 São Gonçalo dos Campos";408
"292935 São José da Vitória";127
"292937 São José do Jacuípe";170
"292940 São Miguel das Matas";156
"292950 São Sebastião do Passé";577
"292960 Sapeaçu";312
"292970 Sátiro Dias";315
"292975 Saubara";145
"292980 Saúde";204
"292990 Seabra";704
"293000 Sebastião Laranjeiras";128
"293010 Senhor do Bonfim";1262
"293020 Sento Sé";620
"293015 Serra do Ramalho";575
"293030 Serra Dourada";213
"293040 Serra Preta";212
"293050 Serrinha";1038
"293060 Serrolândia";199
"293070 Simões Filho";2112
"293075 Sítio do Mato";220
"293076 Sítio do Quinto";179
"293077 Sobradinho";391
"293080 Souto Soares";298
"293090 Tabocas do Brejo Velho";167
"293100 Tanhaçu";269
"293105 Tanque Novo";212
"293110 Tanquinho";93
"293120 Taperoá";336
"293130 Tapiramutá";318
"293135 Teixeira de Freitas";2629
"293140 Teodoro Sampaio";84
"293150 Teofilândia";223
"293160 Teolândia";256
"293170 Terra Nova";160
"293180 Tremedal";212
"293190 Tucano";764
"293200 Uauá";417
"293210 Ubaíra";314
"293220 Ubaitaba";364
"293230 Ubatã";393
"293240 Uibaí";160
"293245 Umburanas";223
"293250 Una";345
"293260 Urandi";261
"293270 Uruçuca";373
"293280 Utinga";344
"293290 Valença";1370
"293300 Valente";375
"293305 Várzea da Roça";198
"293310 Várzea do Poço";140
"293315 Várzea Nova";242
"293317 Varzedo";118
"293320 Vera Cruz";549
"293325 Vereda";98
"293330 Vitória da Conquista";5399
"293340 Wagner";171
"293345 Wanderley";238
"293350 Wenceslau Guimarães";422
"293360 Xique-Xique";867
"290000 Município ignorado - BA";7
"310010 Abadia dos Dourados";73
"310020 Abaeté";262
"310030 Abre Campo";184
"310040 Acaiaca";45
"310050 Açucena";124
"310060 Água Boa";224
"310070 Água Comprida";15
"310080 Aguanil";26
"310090 Águas Formosas";308
"310100 Águas Vermelhas";119
"310110 Aimorés";302
"310120 Aiuruoca";60
"310130 Alagoa";23
"310140 Albertina";24
"310150 Além Paraíba";475
"310160 Alfenas";1025
"310163 Alfredo Vasconcelos";99
"310170 Almenara";619
"310180 Alpercata";97
"310190 Alpinópolis";233
"310200 Alterosa";176
"310205 Alto Caparaó";87
"315350 Alto Jequitibá";97
"310210 Alto Rio Doce";116
"310220 Alvarenga";38
"310230 Alvinópolis";167
"310240 Alvorada de Minas";54
"310250 Amparo do Serra";52
"310260 Andradas";419
"310280 Andrelândia";143
"310285 Angelândia";141
"310290 Antônio Carlos";120
"310300 Antônio Dias";133
"310310 Antônio Prado de Minas";15
"310320 Araçaí";23
"310330 Aracitaba";16
"310340 Araçuaí";591
"310350 Araguari";1338
"310360 Arantina";26
"310370 Araponga";110
"310375 Araporã";126
"310380 Arapuá";29
"310390 Araújos";93
"310400 Araxá";1249
"310410 Arceburgo";65
"310420 Arcos";433
"310430 Areado";170
"310440 Argirita";29
"310445 Aricanduva";74
"310450 Arinos";271
"310460 Astolfo Dutra";121
"310470 Ataléia";171
"310480 Augusto de Lima";71
"310490 Baependi";229
"310500 Baldim";91
"310510 Bambuí";227
"310520 Bandeira";74
"310530 Bandeira do Sul";44
"310540 Barão de Cocais";466
"310550 Barão de Monte Alto";80
"310560 Barbacena";1494
"310570 Barra Longa";61
"310590 Barroso";308
"310600 Bela Vista de Minas";132
"310610 Belmiro Braga";31
"310620 Belo Horizonte";31096
"310630 Belo Oriente";350
"310640 Belo Vale";114
"310650 Berilo";154
"310665 Berizal";62
"310660 Bertópolis";102
"310670 Betim";5817
"310680 Bias Fortes";38
"310690 Bicas";177
"310700 Biquinhas";19
"310710 Boa Esperança";541
"310720 Bocaina de Minas";22
"310730 Bocaiúva";739
"310740 Bom Despacho";579
"310750 Bom Jardim de Minas";67
"310760 Bom Jesus da Penha";25
"310770 Bom Jesus do Amparo";58
"310780 Bom Jesus do Galho";184
"310790 Bom Repouso";106
"310800 Bom Sucesso";206
"310810 Bonfim";55
"310820 Bonfinópolis de Minas";54
"310825 Bonito de Minas";145
"310830 Borda da Mata";170
"310840 Botelhos";164
"310850 Botumirim";93
"310870 Brás Pires";42
"310855 Brasilândia de Minas";215
"310860 Brasília de Minas";545
"310880 Braúnas";56
"310890 Brazópolis";145
"310900 Brumadinho";376
"310910 Bueno Brandão";133
"310920 Buenópolis";121
"310925 Bugre";55
"310930 Buritis";363
"310940 Buritizeiro";422
"310945 Cabeceira Grande";65
"310950 Cabo Verde";165
"310960 Cachoeira da Prata";43
"310970 Cachoeira de Minas";94
"310270 Cachoeira de Pajeú";141
"310980 Cachoeira Dourada";34
"310990 Caetanópolis";124
"311000 Caeté";490
"311010 Caiana";65
"311020 Cajuri";58
"311030 Caldas";141
"311040 Camacho";24
"311050 Camanducaia";237
"311060 Cambuí";177
"311070 Cambuquira";147
"311080 Campanário";49
"311090 Campanha";180
"311100 Campestre";231
"311110 Campina Verde";243
"311115 Campo Azul";61
"311120 Campo Belo";665
"311130 Campo do Meio";115
"311140 Campo Florido";90
"311150 Campos Altos";224
"311160 Campos Gerais";362
"311190 Cana Verde";57
"311170 Canaã";60
"311180 Canápolis";139
"311200 Candeias";95
"311205 Cantagalo";55
"311210 Caparaó";65
"311220 Capela Nova";35
"311230 Capelinha";621
"311240 Capetinga";77
"311250 Capim Branco";114
"311260 Capinópolis";209
"311265 Capitão Andrade";78
"311270 Capitão Enéas";190
"311280 Capitólio";94
"311290 Caputira";130
"311300 Caraí";399
"311310 Caranaíba";31
"311320 Carandaí";281
"311330 Carangola";407
"311340 Caratinga";1203
"311350 Carbonita";107
"311360 Careaçu";81
"311370 Carlos Chagas";300
"311380 Carmésia";39
"311390 Carmo da Cachoeira";98
"311400 Carmo da Mata";109
"311410 Carmo de Minas";188
"311420 Carmo do Cajuru";269
"311430 Carmo do Paranaíba";375
"311440 Carmo do Rio Claro";200
"311450 Carmópolis de Minas";194
"311455 Carneirinho";92
"311460 Carrancas";53
"311470 Carvalhópolis";40
"311480 Carvalhos";38
"311490 Casa Grande";18
"311500 Cascalho Rico";33
"311510 Cássia";234
"311530 Cataguases";718
"311535 Catas Altas";70
"311540 Catas Altas da Noruega";42
"311545 Catuji";147
"311547 Catuti";76
"311550 Caxambu";235
"311560 Cedro do Abaeté";14
"311570 Central de Minas";95
"311580 Centralina";87
"311590 Chácara";31
"311600 Chalé";56
"311610 Chapada do Norte";156
"311615 Chapada Gaúcha";165
"311620 Chiador";41
"311630 Cipotânea";60
"311640 Claraval";28
"311650 Claro dos Poções";75
"311660 Cláudio";357
"311670 Coimbra";70
"311680 Coluna";149
"311690 Comendador Gomes";28
"311700 Comercinho";96
"311710 Conceição da Aparecida";125
"311520 Conceição da Barra de Minas";42
"311730 Conceição das Alagoas";378
"311720 Conceição das Pedras";23
"311740 Conceição de Ipanema";77
"311750 Conceição do Mato Dentro";213
"311760 Conceição do Pará";55
"311770 Conceição do Rio Verde";193
"311780 Conceição dos Ouros";124
"311783 Cônego Marinho";97
"311787 Confins";93
"311790 Congonhal";107
"311800 Congonhas";747
"311810 Congonhas do Norte";65
"311820 Conquista";80
"311830 Conselheiro Lafaiete";1596
"311840 Conselheiro Pena";322
"311850 Consolação";15
"311860 Contagem";8134
"311870 Coqueiral";113
"311880 Coração de Jesus";367
"311890 Cordisburgo";84
"311900 Cordislândia";45
"311910 Corinto";292
"311920 Coroaci";92
"311930 Coromandel";324
"311940 Coronel Fabriciano";1462
"311950 Coronel Murta";127
"311960 Coronel Pacheco";19
"311970 Coronel Xavier Chaves";43
"311980 Córrego Danta";27
"311990 Córrego do Bom Jesus";13
"311995 Córrego Fundo";69
"312000 Córrego Novo";41
"312010 Couto de Magalhães de Minas";61
"312015 Crisólita";82
"312020 Cristais";134
"312030 Cristália";108
"312040 Cristiano Otoni";61
"312050 Cristina";126
"312060 Crucilândia";42
"312070 Cruzeiro da Fortaleza";59
"312080 Cruzília";175
"312083 Cuparaque";59
"312087 Curral de Dentro";107
"312090 Curvelo";931
"312100 Datas";72
"312110 Delfim Moreira";85
"312120 Delfinópolis";76
"312125 Delta";143
"312130 Descoberto";51
"312140 Desterro de Entre Rios";82
"312150 Desterro do Melo";39
"312160 Diamantina";677
"312170 Diogo de Vasconcelos";34
"312180 Dionísio";74
"312190 Divinésia";57
"312200 Divino";301
"312210 Divino das Laranjeiras";77
"312220 Divinolândia de Minas";107
"312230 Divinópolis";2614
"312235 Divisa Alegre";82
"312240 Divisa Nova";87
"312245 Divisópolis";110
"312247 Dom Bosco";32
"312250 Dom Cavati";67
"312260 Dom Joaquim";60
"312270 Dom Silvério";56
"312280 Dom Viçoso";34
"312290 Dona Eusébia";61
"312300 Dores de Campos";98
"312310 Dores de Guanhães";70
"312320 Dores do Indaiá";163
"312330 Dores do Turvo";51
"312340 Doresópolis";14
"312350 Douradoquara";24
"312352 Durandé";93
"312360 Elói Mendes";316
"312370 Engenheiro Caldas";141
"312380 Engenheiro Navarro";101
"312385 Entre Folhas";78
"312390 Entre Rios de Minas";172
"312400 Ervália";277
"312410 Esmeraldas";685
"312420 Espera Feliz";316
"312430 Espinosa";494
"312440 Espírito Santo do Dourado";34
"312450 Estiva";111
"312460 Estrela Dalva";35
"312470 Estrela do Indaiá";30
"312480 Estrela do Sul";70
"312490 Eugenópolis";121
"312500 Ewbank da Câmara";37
"312510 Extrema";352
"312520 Fama";15
"312530 Faria Lemos";52
"312540 Felício dos Santos";70
"312560 Felisburgo";2
"312570 Felixlândia";179
"312580 Fernandes Tourinho";27
"312590 Ferros";129
"312595 Fervedouro";150
"312600 Florestal";62
"312610 Formiga";751
"312620 Formoso";120
"312630 Fortaleza de Minas";36
"312640 Fortuna de Minas";34
"312650 Francisco Badaró";69
"312660 Francisco Dumont";67
"312670 Francisco Sá";300
"312675 Franciscópolis";78
"312680 Frei Gaspar";104
"312690 Frei Inocêncio";128
"312695 Frei Lagonegro";39
"312700 Fronteira";203
"312705 Fronteira dos Vales";72
"312707 Fruta de Leite";108
"312710 Frutal";733
"312720 Funilândia";47
"312730 Galiléia";95
"312733 Gameleiras";52
"312735 Glaucilândia";37
"312737 Goiabeira";36
"312738 Goianá";34
"312740 Gonçalves";46
"312750 Gonzaga";88
"312760 Gouveia";150
"312770 Governador Valadares";3803
"312780 Grão Mogol";232
"312790 Grupiara";15
"312800 Guanhães";379
"312810 Guapé";144
"312820 Guaraciaba";94
"312825 Guaraciama";86
"312830 Guaranésia";212
"312840 Guarani";108
"312850 Guarará";34
"312860 Guarda-Mor";70
"312870 Guaxupé";651
"312880 Guidoval";83
"312890 Guimarânia";89
"312900 Guiricema";75
"312910 Gurinhatã";45
"312920 Heliodora";73
"312930 Iapu";126
"312940 Ibertioga";78
"312950 Ibiá";321
"312960 Ibiaí";115
"312965 Ibiracatu";72
"312970 Ibiraci";169
"312980 Ibirité";2508
"312990 Ibitiúra de Minas";40
"313000 Ibituruna";35
"313005 Icaraí de Minas";128
"313010 Igarapé";453
"313020 Igaratinga";110
"313030 Iguatama";87
"313040 Ijaci";94
"313050 Ilicínea";148
"313055 Imbé de Minas";80
"313060 Inconfidentes";75
"313065 Indaiabira";86
"313070 Indianópolis";82
"313080 Ingaí";30
"313090 Inhapim";321
"313100 Inhaúma";54
"313110 Inimutaba";76
"313115 Ipaba";285
"313120 Ipanema";210
"313130 Ipatinga";3514
"313140 Ipiaçu";43
"313150 Ipuiúna";103
"313160 Iraí de Minas";91
"313170 Itabira";1501
"313180 Itabirinha";163
"313190 Itabirito";686
"313200 Itacambira";52
"313210 Itacarambi";343
"313220 Itaguara";143
"313230 Itaipé";223
"313240 Itajubá";1235
"313250 Itamarandiba";522
"313260 Itamarati de Minas";39
"313270 Itambacuri";391
"313280 Itambé do Mato Dentro";36
"313290 Itamogi";113
"313300 Itamonte";172
"313310 Itanhandu";215
"313320 Itanhomi";195
"313330 Itaobim";325
"313340 Itapagipe";157
"313350 Itapecerica";213
"313360 Itapeva";98
"313370 Itatiaiuçu";114
"313375 Itaú de Minas";165
"313380 Itaúna";1056
"313390 Itaverava";76
"313400 Itinga";156
"313410 Itueta";69
"313420 Ituiutaba";1175
"313430 Itumirim";82
"313440 Iturama";514
"313450 Itutinga";40
"313460 Jaboticatubas";165
"313470 Jacinto";185
"313480 Jacuí";93
"313490 Jacutinga";353
"313500 Jaguaraçu";23
"313505 Jaíba";523
"313507 Jampruca";90
"313510 Janaúba";1090
"313520 Januária";1091
"313530 Japaraíba";55
"313535 Japonvar";97
"313540 Jeceaba";63
"313545 Jenipapo de Minas";52
"313550 Jequeri";136
"313560 Jequitaí";77
"313570 Jequitibá";41
"313580 Jequitinhonha";358
"313590 Jesuânia";56
"313600 Joaíma";247
"313610 Joanésia";51
"313620 João Monlevade";1082
"313630 João Pinheiro";708
"313640 Joaquim Felício";41
"313650 Jordânia";73
"313652 José Gonçalves de Minas";26
"313655 José Raydan";61
"313657 Josenópolis";88
"313665 Juatuba";305
"313670 Juiz de Fora";6160
"313680 Juramento";54
"313690 Juruaia";104
"313695 Juvenília";67
"313700 Ladainha";252
"313710 Lagamar";71
"313720 Lagoa da Prata";579
"313730 Lagoa dos Patos";58
"313740 Lagoa Dourada";169
"313750 Lagoa Formosa";184
"313753 Lagoa Grande";100
"313760 Lagoa Santa";684
"313770 Lajinha";281
"313780 Lambari";262
"313790 Lamim";45
"313800 Laranjal";54
"313810 Lassance";83
"313820 Lavras";1142
"313830 Leandro Ferreira";32
"313835 Leme do Prado";35
"313840 Leopoldina";653
"313850 Liberdade";30
"313860 Lima Duarte";169
"313862 Limeira do Oeste";57
"313865 Lontra";108
"313867 Luisburgo";94
"313868 Luislândia";99
"313870 Luminárias";54
"313880 Luz";209
"313890 Machacalis";118
"313900 Machado";506
"313910 Madre de Deus de Minas";70
"313920 Malacacheta";328
"313925 Mamonas";63
"313930 Manga";337
"313940 Manhuaçu";1438
"313950 Manhumirim";334
"313960 Mantena";349
"313980 Mar de Espanha";137
"313970 Maravilhas";107
"313990 Maria da Fé";174
"314000 Mariana";813
"314010 Marilac";48
"314015 Mário Campos";199
"314020 Maripá de Minas";34
"314030 Marliéria";55
"314040 Marmelópolis";45
"314050 Martinho Campos";144
"314053 Martins Soares";101
"314055 Mata Verde";121
"314060 Materlândia";49
"314070 Mateus Leme";378
"317150 Mathias Lobato";54
"314080 Matias Barbosa";153
"314085 Matias Cardoso";126
"314090 Matipó";304
"314100 Mato Verde";161
"314110 Matozinhos";464
"314120 Matutina";44
"314130 Medeiros";36
"314140 Medina";339
"314150 Mendes Pimentel";62
"314160 Mercês";125
"314170 Mesquita";76
"314180 Minas Novas";425
"314190 Minduri";52
"314200 Mirabela";230
"314210 Miradouro";101
"314220 Miraí";174
"314225 Miravânia";78
"314230 Moeda";59
"314240 Moema";82
"314250 Monjolos";24
"314260 Monsenhor Paulo";67
"314270 Montalvânia";242
"314280 Monte Alegre de Minas";211
"314290 Monte Azul";269
"314300 Monte Belo";148
"314310 Monte Carmelo";651
"314315 Monte Formoso";80
"314320 Monte Santo de Minas";245
"314340 Monte Sião";226
"314330 Montes Claros";5169
"314345 Montezuma";93
"314350 Morada Nova de Minas";101
"314360 Morro da Garça";42
"314370 Morro do Pilar";28
"314380 Munhoz";62
"314390 Muriaé";1336
"314400 Mutum";353
"314410 Muzambinho";263
"314420 Nacip Raydan";32
"314430 Nanuque";651
"314435 Naque";116
"314437 Natalândia";29
"314440 Natércia";48
"314450 Nazareno";82
"314460 Nepomuceno";328
"314465 Ninheira";101
"314467 Nova Belém";48
"314470 Nova Era";244
"314480 Nova Lima";1118
"314490 Nova Módica";50
"314500 Nova Ponte";150
"314505 Nova Porteirinha";115
"314510 Nova Resende";220
"314520 Nova Serrana";1092
"313660 Nova União";75
"314530 Novo Cruzeiro";618
"314535 Novo Oriente de Minas";147
"314537 Novorizonte";70
"314540 Olaria";17
"314545 Olhos-d'Água";82
"314550 Olímpio Noronha";25
"314560 Oliveira";497
"314570 Oliveira Fortes";5
"314580 Onça de Pitangui";37
"314585 Oratórios";59
"314587 Orizânia";114
"314590 Ouro Branco";491
"314600 Ouro Fino";353
"314610 Ouro Preto";916
"314620 Ouro Verde de Minas";117
"314625 Padre Carvalho";103
"314630 Padre Paraíso";325
"314655 Pai Pedro";76
"314640 Paineiras";30
"314650 Pains";103
"314660 Paiva";14
"314670 Palma";52
"314675 Palmópolis";10
"314690 Papagaios";237
"314710 Pará de Minas";1032
"314700 Paracatu";1335
"314720 Paraguaçu";226
"314730 Paraisópolis";251
"314740 Paraopeba";317
"314760 Passa Quatro";195
"314770 Passa Tempo";67
"314780 Passa-Vinte";16
"314750 Passabém";15
"314790 Passos";1374
"314795 Patis";72
"314800 Patos de Minas";1647
"314810 Patrocínio";1205
"314820 Patrocínio do Muriaé";60
"314830 Paula Cândido";92
"314840 Paulistas";62
"314850 Pavão";131
"314860 Peçanha";273
"314870 Pedra Azul";426
"314875 Pedra Bonita";96
"314880 Pedra do Anta";33
"314890 Pedra do Indaiá";36
"314900 Pedra Dourada";28
"314910 Pedralva";141
"314915 Pedras de Maria da Cruz";156
"314920 Pedrinópolis";58
"314930 Pedro Leopoldo";756
"314940 Pedro Teixeira";28
"314950 Pequeri";25
"314960 Pequi";37
"314970 Perdigão";90
"314980 Perdizes";202
"314990 Perdões";192
"314995 Periquito";116
"315000 Pescador";65
"315010 Piau";36
"315015 Piedade de Caratinga";136
"315020 Piedade de Ponte Nova";50
"315030 Piedade do Rio Grande";55
"315040 Piedade dos Gerais";37
"315050 Pimenta";81
"315053 Pingo-d'Água";69
"315057 Pintópolis";120
"315060 Piracema";56
"315070 Pirajuba";54
"315080 Piranga";237
"315090 Piranguçu";58
"315100 Piranguinho";104
"315110 Pirapetinga";151
"315120 Pirapora";905
"315130 Piraúba";143
"315140 Pitangui";350
"315150 Piumhi";446
"315160 Planura";145
"315170 Poço Fundo";181
"315180 Poços de Caldas";1957
"315190 Pocrane";115
"315200 Pompéu";453
"315210 Ponte Nova";755
"315213 Ponto Chique";48
"315217 Ponto dos Volantes";203
"315220 Porteirinha";579
"315230 Porto Firme";117
"315240 Poté";213
"315250 Pouso Alegre";1719
"315260 Pouso Alto";89
"315270 Prados";116
"315280 Prata";344
"315290 Pratápolis";77
"315300 Pratinha";32
"315310 Presidente Bernardes";74
"315320 Presidente Juscelino";57
"315330 Presidente Kubitschek";52
"315340 Presidente Olegário";193
"315360 Prudente de Morais";135
"315370 Quartel Geral";42
"315380 Queluzito";23
"315390 Raposos";200
"315400 Raul Soares";283
"315410 Recreio";89
"315415 Reduto";112
"315420 Resende Costa";140
"315430 Resplendor";260
"315440 Ressaquinha";63
"315445 Riachinho";67
"315450 Riacho dos Machados";134
"315460 Ribeirão das Neves";4131
"315470 Ribeirão Vermelho";42
"315480 Rio Acima";116
"315490 Rio Casca";214
"315510 Rio do Prado";1
"315500 Rio Doce";22
"315520 Rio Espera";51
"315530 Rio Manso";38
"315540 Rio Novo";92
"315550 Rio Paranaíba";134
"315560 Rio Pardo de Minas";443
"315570 Rio Piracicaba";182
"315580 Rio Pomba";191
"315590 Rio Preto";41
"315600 Rio Vermelho";209
"315610 Ritápolis";47
"315620 Rochedo de Minas";28
"315630 Rodeiro";106
"315640 Romaria";36
"315645 Rosário da Limeira";48
"315650 Rubelita";93
"315660 Rubim";144
"315670 Sabará";1711
"315680 Sabinópolis";198
"315690 Sacramento";349
"315700 Salinas";536
"315710 Salto da Divisa";86
"315720 Santa Bárbara";462
"315725 Santa Bárbara do Leste";105
"315727 Santa Bárbara do Monte Verde";29
"315730 Santa Bárbara do Tugúrio";45
"315733 Santa Cruz de Minas";86
"315737 Santa Cruz de Salinas";84
"315740 Santa Cruz do Escalvado";65
"315750 Santa Efigênia de Minas";63
"315760 Santa Fé de Minas";57
"315765 Santa Helena de Minas";112
"315770 Santa Juliana";137
"315780 Santa Luzia";2954
"315790 Santa Margarida";258
"315800 Santa Maria de Itabira";138
"315810 Santa Maria do Salto";87
"315820 Santa Maria do Suaçuí";214
"315920 Santa Rita de Caldas";105
"315940 Santa Rita de Ibitipoca";43
"315930 Santa Rita de Jacutinga";31
"315935 Santa Rita de Minas";110
"315950 Santa Rita do Itueto";73
"315960 Santa Rita do Sapucaí";463
"315970 Santa Rosa da Serra";47
"315980 Santa Vitória";194
"315830 Santana da Vargem";70
"315840 Santana de Cataguases";38
"315850 Santana de Pirapama";70
"315860 Santana do Deserto";35
"315870 Santana do Garambéu";22
"315880 Santana do Jacaré";52
"315890 Santana do Manhuaçu";104
"315895 Santana do Paraíso";356
"315900 Santana do Riacho";24
"315910 Santana dos Montes";43
"315990 Santo Antônio do Amparo";233
"316000 Santo Antônio do Aventureiro";40
"316010 Santo Antônio do Grama";46
"316020 Santo Antônio do Itambé";51
"316030 Santo Antônio do Jacinto";154
"316040 Santo Antônio do Monte";316
"316045 Santo Antônio do Retiro";113
"316050 Santo Antônio do Rio Abaixo";22
"316060 Santo Hipólito";35
"316070 Santos Dumont";617
"316080 São Bento Abade";72
"316090 São Brás do Suaçuí";42
"316095 São Domingos das Dores";98
"316100 São Domingos do Prata";179
"316105 São Félix de Minas";45
"316110 São Francisco";967
"316120 São Francisco de Paula";64
"316130 São Francisco de Sales";61
"316140 São Francisco do Glória";73
"316150 São Geraldo";93
"316160 São Geraldo da Piedade";73
"316165 São Geraldo do Baixio";47
"316170 São Gonçalo do Abaeté";64
"316180 São Gonçalo do Pará";141
"316190 São Gonçalo do Rio Abaixo";112
"312550 São Gonçalo do Rio Preto";41
"316200 São Gonçalo do Sapucaí";361
"316210 São Gotardo";470
"316220 São João Batista do Glória";76
"316225 São João da Lagoa";53
"316230 São João da Mata";18
"316240 São João da Ponte";327
"316245 São João das Missões";271
"316250 São João del Rei";970
"316255 São João do Manhuaçu";171
"316257 São João do Manteninha";79
"316260 São João do Oriente";110
"316265 São João do Pacuí";51
"316270 São João do Paraíso";255
"316280 São João Evangelista";210
"316290 São João Nepomuceno";266
"316292 São Joaquim de Bicas";341
"316294 São José da Barra";83
"316295 São José da Lapa";265
"316300 São José da Safira";66
"316310 São José da Varginha";32
"316320 São José do Alegre";47
"316330 São José do Divino";60
"316340 São José do Goiabal";62
"316350 São José do Jacuri";68
"316360 São José do Mantimento";38
"316370 São Lourenço";566
"316380 São Miguel do Anta";70
"316390 São Pedro da União";43
"316410 São Pedro do Suaçuí";61
"316400 São Pedro dos Ferros";104
"316420 São Romão";170
"316430 São Roque de Minas";71
"316440 São Sebastião da Bela Vista";66
"316443 São Sebastião da Vargem Alegre";36
